ind_hp,error_hp,voltaje_V,t_hp,fecha_hora_corregida_hp,fecha_hora_pc_hp,sensor_hp,tiempo_s,ind_bal,error_bal,t_bal,fecha_hora_corregida_bal,fecha_hora_pc_bal,masa_g,sensor_bal,delta_t_s
107,,1.2951e-05,26.965154600000005,2026-05-28T08:51:38.840,2026-05-28T09:07:08.840,multimetro,26.965154600000005,50.0,,27.344122900000002,2026-05-28T08:51:39.212,2026-05-28T09:07:09.212,-0.14,balanza,0.3789682999999968
108,,5.8201e-05,27.21472679999988,2026-05-28T08:51:39.089,2026-05-28T09:07:09.089,multimetro,27.21472679999988,50.0,,27.344122900000002,2026-05-28T08:51:39.212,2026-05-28T09:07:09.212,-0.14,balanza,0.1293961000001218
109,,3.2236e-05,27.464700500000163,2026-05-28T08:51:39.339,2026-05-28T09:07:09.339,multimetro,27.464700500000163,51.0,Error Arduino: HX711 not found.,27.36727299999984,2026-05-28T08:51:39.240,2026-05-28T09:07:09.240,,balanza,-0.09742750000032174
110,,2.8907e-05,27.714928999999756,2026-05-28T08:51:39.589,2026-05-28T09:07:09.589,multimetro,27.714928999999756,51.0,Error Arduino: HX711 not found.,27.36727299999984,2026-05-28T08:51:39.240,2026-05-28T09:07:09.240,,balanza,-0.34765599999991537
111,,7.4932e-05,27.964617199999793,2026-05-28T08:51:39.839,2026-05-28T09:07:09.839,multimetro,27.964617199999793,52.0,,28.35871679999991,2026-05-28T08:51:40.232,2026-05-28T09:07:10.232,0.01,balanza,0.3940996000001178
112,,0.000198308,28.214545599999838,2026-05-28T08:51:40.089,2026-05-28T09:07:10.089,multimetro,28.214545599999838,52.0,,28.35871679999991,2026-05-28T08:51:40.232,2026-05-28T09:07:10.232,0.01,balanza,0.14417120000007344
113,,0.000155633,28.465059699999983,2026-05-28T08:51:40.331,2026-05-28T09:07:10.331,multimetro,28.465059699999983,53.0,Error Arduino: HX711 not found.,28.38204020000012,2026-05-28T08:51:40.255,2026-05-28T09:07:10.255,,balanza,-0.08301949999986391
114,,0.000125061,28.71485900000016,2026-05-28T08:51:40.589,2026-05-28T09:07:10.589,multimetro,28.71485900000016,53.0,Error Arduino: HX711 not found.,28.38204020000012,2026-05-28T08:51:40.255,2026-05-28T09:07:10.255,,balanza,-0.33281880000004094
115,,9.8322e-05,28.964433699999972,2026-05-28T08:51:40.839,2026-05-28T09:07:10.839,multimetro,28.964433699999972,54.0,,29.374426400000175,2026-05-28T08:51:41.245,2026-05-28T09:07:11.245,-0.09,balanza,0.4099927000002026
116,,8.2774e-05,29.215130600000066,2026-05-28T08:51:41.089,2026-05-28T09:07:11.089,multimetro,29.215130600000066,54.0,,29.374426400000175,2026-05-28T08:51:41.245,2026-05-28T09:07:11.245,-0.09,balanza,0.159295800000109
117,,6.7362e-05,29.464985799999795,2026-05-28T08:51:41.339,2026-05-28T09:07:11.339,multimetro,29.464985799999795,56.0,Error Arduino: HX711 not found.,29.409639900000002,2026-05-28T08:51:41.279,2026-05-28T09:07:11.279,,balanza,-0.05534589999979289
118,,5.4296e-05,29.715087999999923,2026-05-28T08:51:41.589,2026-05-28T09:07:11.589,multimetro,29.715087999999923,56.0,Error Arduino: HX711 not found.,29.409639900000002,2026-05-28T08:51:41.279,2026-05-28T09:07:11.279,,balanza,-0.3054480999999214
119,,5.7531e-05,29.965099200000168,2026-05-28T08:51:41.839,2026-05-28T09:07:11.839,multimetro,29.965099200000168,57.0,,30.402106600000025,2026-05-28T08:51:42.275,2026-05-28T09:07:12.275,-0.02,balanza,0.4370073999998567
120,,4.9344e-05,30.214704299999994,2026-05-28T08:51:42.080,2026-05-28T09:07:12.080,multimetro,30.214704299999994,57.0,,30.402106600000025,2026-05-28T08:51:42.275,2026-05-28T09:07:12.275,-0.02,balanza,0.18740230000003066
121,,4.8601e-05,30.464627700000165,2026-05-28T08:51:42.338,2026-05-28T09:07:12.338,multimetro,30.464627700000165,58.0,Error Arduino: HX711 not found.,30.42520400000012,2026-05-28T08:51:42.300,2026-05-28T09:07:12.300,,balanza,-0.03942370000004303
122,,4.8643e-05,30.715106099999957,2026-05-28T08:51:42.582,2026-05-28T09:07:12.582,multimetro,30.715106099999957,58.0,Error Arduino: HX711 not found.,30.42520400000012,2026-05-28T08:51:42.300,2026-05-28T09:07:12.300,,balanza,-0.2899020999998356
123,,4.1209e-05,30.96458840000014,2026-05-28T08:51:42.839,2026-05-28T09:07:12.839,multimetro,30.96458840000014,59.0,,31.41773809999995,2026-05-28T08:51:43.291,2026-05-28T09:07:13.291,-0.04,balanza,0.4531496999998126
124,,4.2821e-05,31.214883699999973,2026-05-28T08:51:43.089,2026-05-28T09:07:13.089,multimetro,31.214883699999973,59.0,,31.41773809999995,2026-05-28T08:51:43.291,2026-05-28T09:07:13.291,-0.04,balanza,0.20285439999997834
125,,4.0434e-05,31.464699399999972,2026-05-28T08:51:43.339,2026-05-28T09:07:13.339,multimetro,31.464699399999972,60.0,Error Arduino: HX711 not found.,31.440842299999986,2026-05-28T08:51:43.314,2026-05-28T09:07:13.314,,balanza,-0.02385709999998653
126,,3.8707e-05,31.714594900000066,2026-05-28T08:51:43.588,2026-05-28T09:07:13.588,multimetro,31.714594900000066,60.0,Error Arduino: HX711 not found.,31.440842299999986,2026-05-28T08:51:43.314,2026-05-28T09:07:13.314,,balanza,-0.27375260000007984
127,,3.3671e-05,31.964622800000143,2026-05-28T08:51:43.831,2026-05-28T09:07:13.831,multimetro,31.964622800000143,61.0,,32.43353350000007,2026-05-28T08:51:44.308,2026-05-28T09:07:14.308,-0.09,balanza,0.46891069999992396
128,,2.9598e-05,32.21469810000008,2026-05-28T08:51:44.088,2026-05-28T09:07:14.088,multimetro,32.21469810000008,61.0,,32.43353350000007,2026-05-28T08:51:44.308,2026-05-28T09:07:14.308,-0.09,balanza,0.21883539999998902
129,,2.7546e-05,32.46481499999982,2026-05-28T08:51:44.339,2026-05-28T09:07:14.339,multimetro,32.46481499999982,62.0,Error Arduino: HX711 not found.,32.45656890000009,2026-05-28T08:51:44.330,2026-05-28T09:07:14.330,,balanza,-0.00824609999972381
130,,2.5253e-05,32.71478679999973,2026-05-28T08:51:44.588,2026-05-28T09:07:14.588,multimetro,32.71478679999973,62.0,Error Arduino: HX711 not found.,32.45656890000009,2026-05-28T08:51:44.330,2026-05-28T09:07:14.330,,balanza,-0.25821789999963585
131,,2.407e-05,32.96461769999996,2026-05-28T08:51:44.838,2026-05-28T09:07:14.838,multimetro,32.96461769999996,63.0,,33.449160499999834,2026-05-28T08:51:45.323,2026-05-28T09:07:15.323,-0.05,balanza,0.48454279999987193
132,,2.4541e-05,33.215096599999924,2026-05-28T08:51:45.089,2026-05-28T09:07:15.089,multimetro,33.215096599999924,63.0,,33.449160499999834,2026-05-28T08:51:45.323,2026-05-28T09:07:15.323,-0.05,balanza,0.23406389999991006
133,,2.3567e-05,33.46512819999998,2026-05-28T08:51:45.340,2026-05-28T09:07:15.340,multimetro,33.46512819999998,64.0,Error Arduino: HX711 not found.,33.47248179999997,2026-05-28T08:51:45.345,2026-05-28T09:07:15.345,,balanza,0.007353599999987637
134,,2.1233e-05,33.714692000000014,2026-05-28T08:51:45.589,2026-05-28T09:07:15.589,multimetro,33.714692000000014,64.0,Error Arduino: HX711 not found.,33.47248179999997,2026-05-28T08:51:45.345,2026-05-28T09:07:15.345,,balanza,-0.242210200000045
135,,2.0458e-05,33.964563,2026-05-28T08:51:45.838,2026-05-28T09:07:15.838,multimetro,33.964563,64.0,Error Arduino: HX711 not found.,33.47248179999997,2026-05-28T08:51:45.345,2026-05-28T09:07:15.345,,balanza,-0.49208120000002964
136,,1.9024e-05,34.21506450000015,2026-05-28T08:51:46.089,2026-05-28T09:07:16.089,multimetro,34.21506450000015,65.0,,34.46509759999981,2026-05-28T08:51:46.339,2026-05-28T09:07:16.339,-0.09,balanza,0.25003309999965495
137,,1.9306e-05,34.46464990000004,2026-05-28T08:51:46.339,2026-05-28T09:07:16.339,multimetro,34.46464990000004,65.0,,34.46509759999981,2026-05-28T08:51:46.339,2026-05-28T09:07:16.339,-0.09,balanza,0.0004476999997677922
138,,1.9893e-05,34.714756699999725,2026-05-28T08:51:46.589,2026-05-28T09:07:16.589,multimetro,34.714756699999725,66.0,Error Arduino: HX711 not found.,34.488161599999785,2026-05-28T08:51:46.362,2026-05-28T09:07:16.362,,balanza,-0.22659509999994043
139,,2.1913e-05,34.96481099999983,2026-05-28T08:51:46.839,2026-05-28T09:07:16.839,multimetro,34.96481099999983,66.0,Error Arduino: HX711 not found.,34.488161599999785,2026-05-28T08:51:46.362,2026-05-28T09:07:16.362,,balanza,-0.4766494000000421
140,,1.8929e-05,35.21454249999988,2026-05-28T08:51:47.089,2026-05-28T09:07:17.089,multimetro,35.21454249999988,67.0,,35.48067409999976,2026-05-28T08:51:47.355,2026-05-28T09:07:17.355,-0.01,balanza,0.26613159999988056
141,,2.0793e-05,35.46468730000015,2026-05-28T08:51:47.339,2026-05-28T09:07:17.339,multimetro,35.46468730000015,67.0,,35.48067409999976,2026-05-28T08:51:47.355,2026-05-28T09:07:17.355,-0.01,balanza,0.015986799999609502
142,,1.8333e-05,35.714758099999926,2026-05-28T08:51:47.589,2026-05-28T09:07:17.589,multimetro,35.714758099999926,68.0,Error Arduino: HX711 not found.,35.50382219999983,2026-05-28T08:51:47.378,2026-05-28T09:07:17.378,,balanza,-0.210935900000095
143,,1.7872e-05,35.96498459999975,2026-05-28T08:51:47.839,2026-05-28T09:07:17.839,multimetro,35.96498459999975,68.0,Error Arduino: HX711 not found.,35.50382219999983,2026-05-28T08:51:47.378,2026-05-28T09:07:17.378,,balanza,-0.46116239999992104
144,,1.6951e-05,36.214949700000034,2026-05-28T08:51:48.080,2026-05-28T09:07:18.080,multimetro,36.214949700000034,69.0,,36.496212099999866,2026-05-28T08:51:48.362,2026-05-28T09:07:18.362,-0.05,balanza,0.28126239999983227
145,,1.7725e-05,36.464660300000105,2026-05-28T08:51:48.338,2026-05-28T09:07:18.338,multimetro,36.464660300000105,69.0,,36.496212099999866,2026-05-28T08:51:48.362,2026-05-28T09:07:18.362,-0.05,balanza,0.03155179999976099
146,,1.7191e-05,36.71478709999974,2026-05-28T08:51:48.589,2026-05-28T09:07:18.589,multimetro,36.71478709999974,70.0,Error Arduino: HX711 not found.,36.519375599999876,2026-05-28T08:51:48.391,2026-05-28T09:07:18.391,,balanza,-0.19541149999986374
147,,1.782e-05,36.96463730000005,2026-05-28T08:51:48.839,2026-05-28T09:07:18.839,multimetro,36.96463730000005,70.0,Error Arduino: HX711 not found.,36.519375599999876,2026-05-28T08:51:48.391,2026-05-28T09:07:18.391,,balanza,-0.44526170000017373
148,,1.6417e-05,37.21500819999983,2026-05-28T08:51:49.089,2026-05-28T09:07:19.089,multimetro,37.21500819999983,71.0,,37.511777000000166,2026-05-28T08:51:49.379,2026-05-28T09:07:19.379,-0.08,balanza,0.29676880000033634
149,,1.693e-05,37.46468129999994,2026-05-28T08:51:49.339,2026-05-28T09:07:19.339,multimetro,37.46468129999994,71.0,,37.511777000000166,2026-05-28T08:51:49.379,2026-05-28T09:07:19.379,-0.08,balanza,0.047095700000227225
150,,1.7254e-05,37.71487309999975,2026-05-28T08:51:49.589,2026-05-28T09:07:19.589,multimetro,37.71487309999975,72.0,Error Arduino: HX711 not found.,37.53508000000011,2026-05-28T08:51:49.409,2026-05-28T09:07:19.409,,balanza,-0.17979309999964244
151,,1.5904e-05,37.96455019999985,2026-05-28T08:51:49.839,2026-05-28T09:07:19.839,multimetro,37.96455019999985,72.0,Error Arduino: HX711 not found.,37.53508000000011,2026-05-28T08:51:49.409,2026-05-28T09:07:19.409,,balanza,-0.42947019999974145
152,,1.626e-05,38.214662699999735,2026-05-28T08:51:50.089,2026-05-28T09:07:20.089,multimetro,38.214662699999735,73.0,,38.52746879999995,2026-05-28T08:51:50.398,2026-05-28T09:07:20.398,-0.05,balanza,0.31280610000021625
153,,1.5998e-05,38.46491389999983,2026-05-28T08:51:50.338,2026-05-28T09:07:20.338,multimetro,38.46491389999983,73.0,,38.52746879999995,2026-05-28T08:51:50.398,2026-05-28T09:07:20.398,-0.05,balanza,0.06255490000012287
154,,1.6061e-05,38.7147673999998,2026-05-28T08:51:50.589,2026-05-28T09:07:20.589,multimetro,38.7147673999998,74.0,Error Arduino: HX711 not found.,38.55073309999989,2026-05-28T08:51:50.422,2026-05-28T09:07:20.422,,balanza,-0.16403429999991204
155,,1.6626e-05,38.96504589999995,2026-05-28T08:51:50.839,2026-05-28T09:07:20.839,multimetro,38.96504589999995,74.0,Error Arduino: HX711 not found.,38.55073309999989,2026-05-28T08:51:50.422,2026-05-28T09:07:20.422,,balanza,-0.41431280000006154
156,,1.5652e-05,39.214709500000026,2026-05-28T08:51:51.089,2026-05-28T09:07:21.089,multimetro,39.214709500000026,75.0,,39.54304309999998,2026-05-28T08:51:51.413,2026-05-28T09:07:21.413,-0.03,balanza,0.3283335999999508
157,,1.7516e-05,39.46462459999975,2026-05-28T08:51:51.339,2026-05-28T09:07:21.339,multimetro,39.46462459999975,75.0,,39.54304309999998,2026-05-28T08:51:51.413,2026-05-28T09:07:21.413,-0.03,balanza,0.07841850000022532
158,,1.5684e-05,39.71496410000009,2026-05-28T08:51:51.589,2026-05-28T09:07:21.589,multimetro,39.71496410000009,76.0,Error Arduino: HX711 not found.,39.56619159999991,2026-05-28T08:51:51.439,2026-05-28T09:07:21.439,,balanza,-0.1487725000001774
159,,1.5401e-05,39.96467320000011,2026-05-28T08:51:51.839,2026-05-28T09:07:21.839,multimetro,39.96467320000011,76.0,Error Arduino: HX711 not found.,39.56619159999991,2026-05-28T08:51:51.439,2026-05-28T09:07:21.439,,balanza,-0.3984816000001956
160,,1.472e-05,40.21462569999994,2026-05-28T08:51:52.089,2026-05-28T09:07:22.089,multimetro,40.21462569999994,77.0,,40.55870019999975,2026-05-28T08:51:52.432,2026-05-28T09:07:22.432,-0.05,balanza,0.344074499999806
161,,1.561e-05,40.46476900000016,2026-05-28T08:51:52.339,2026-05-28T09:07:22.339,multimetro,40.46476900000016,77.0,,40.55870019999975,2026-05-28T08:51:52.432,2026-05-28T09:07:22.432,-0.05,balanza,0.09393119999958799
162,,1.4574e-05,40.71461820000013,2026-05-28T08:51:52.589,2026-05-28T09:07:22.589,multimetro,40.71461820000013,78.0,Error Arduino: HX711 not found.,40.58194409999987,2026-05-28T08:51:52.455,2026-05-28T09:07:22.455,,balanza,-0.13267410000025848
163,,1.694e-05,40.96463559999984,2026-05-28T08:51:52.838,2026-05-28T09:07:22.838,multimetro,40.96463559999984,78.0,Error Arduino: HX711 not found.,40.58194409999987,2026-05-28T08:51:52.455,2026-05-28T09:07:22.455,,balanza,-0.38269149999996444
164,,1.5035e-05,41.21469019999995,2026-05-28T08:51:53.080,2026-05-28T09:07:23.080,multimetro,41.21469019999995,79.0,,41.5743766999999,2026-05-28T08:51:53.445,2026-05-28T09:07:23.445,-0.0,balanza,0.3596864999999525
165,,1.6605e-05,41.464832300000126,2026-05-28T08:51:53.338,2026-05-28T09:07:23.338,multimetro,41.464832300000126,79.0,,41.5743766999999,2026-05-28T08:51:53.445,2026-05-28T09:07:23.445,-0.0,balanza,0.10954439999977694
166,,1.4857e-05,41.714570000000094,2026-05-28T08:51:53.589,2026-05-28T09:07:23.589,multimetro,41.714570000000094,80.0,Error Arduino: HX711 not found.,41.597669100000076,2026-05-28T08:51:53.472,2026-05-28T09:07:23.472,,balanza,-0.11690090000001874
167,,1.5799e-05,41.96464090000018,2026-05-28T08:51:53.839,2026-05-28T09:07:23.839,multimetro,41.96464090000018,80.0,Error Arduino: HX711 not found.,41.597669100000076,2026-05-28T08:51:53.472,2026-05-28T09:07:23.472,,balanza,-0.3669718000001012
168,,1.4249e-05,42.214736999999786,2026-05-28T08:51:54.089,2026-05-28T09:07:24.089,multimetro,42.214736999999786,81.0,,42.589909700000135,2026-05-28T08:51:54.462,2026-05-28T09:07:24.462,-0.03,balanza,0.3751727000003484
169,,1.626e-05,42.4651601999999,2026-05-28T08:51:54.339,2026-05-28T09:07:24.339,multimetro,42.4651601999999,81.0,,42.589909700000135,2026-05-28T08:51:54.462,2026-05-28T09:07:24.462,-0.03,balanza,0.12474950000023455
170,,1.5181e-05,42.71468469999991,2026-05-28T08:51:54.580,2026-05-28T09:07:24.580,multimetro,42.71468469999991,82.0,Error Arduino: HX711 not found.,42.613088999999945,2026-05-28T08:51:54.479,2026-05-28T09:07:24.479,,balanza,-0.10159569999996165
171,,1.6113e-05,42.96499959999983,2026-05-28T08:51:54.838,2026-05-28T09:07:24.838,multimetro,42.96499959999983,82.0,Error Arduino: HX711 not found.,42.613088999999945,2026-05-28T08:51:54.479,2026-05-28T09:07:24.479,,balanza,-0.35191059999988283
172,,1.449e-05,43.21512589999975,2026-05-28T08:51:55.089,2026-05-28T09:07:25.089,multimetro,43.21512589999975,83.0,,43.605553999999756,2026-05-28T08:51:55.479,2026-05-28T09:07:25.479,-0.08,balanza,0.39042810000000827
173,,1.338e-05,43.46505789999992,2026-05-28T08:51:55.339,2026-05-28T09:07:25.339,multimetro,43.46505789999992,83.0,,43.605553999999756,2026-05-28T08:51:55.479,2026-05-28T09:07:25.479,-0.08,balanza,0.1404960999998366
174,,1.3768e-05,43.71469019999995,2026-05-28T08:51:55.589,2026-05-28T09:07:25.589,multimetro,43.71469019999995,84.0,Error Arduino: HX711 not found.,43.62860779999983,2026-05-28T08:51:55.503,2026-05-28T09:07:25.503,,balanza,-0.08608240000012302
175,,1.4553e-05,43.964826399999765,2026-05-28T08:51:55.839,2026-05-28T09:07:25.839,multimetro,43.964826399999765,84.0,Error Arduino: HX711 not found.,43.62860779999983,2026-05-28T08:51:55.503,2026-05-28T09:07:25.503,,balanza,-0.3362185999999383
176,,1.4228e-05,44.214610300000004,2026-05-28T08:51:56.089,2026-05-28T09:07:26.089,multimetro,44.214610300000004,85.0,,44.621076099999755,2026-05-28T08:51:56.495,2026-05-28T09:07:26.495,-0.02,balanza,0.40646579999975074
177,,1.7045e-05,44.48940880000009,2026-05-28T08:51:56.364,2026-05-28T09:07:26.364,multimetro,44.48940880000009,85.0,,44.621076099999755,2026-05-28T08:51:56.495,2026-05-28T09:07:26.495,-0.02,balanza,0.13166729999966265
178,,1.2407e-05,44.71835749999991,2026-05-28T08:51:56.592,2026-05-28T09:07:26.592,multimetro,44.71835749999991,86.0,Error Arduino: HX711 not found.,44.644150399999944,2026-05-28T08:51:56.512,2026-05-28T09:07:26.512,,balanza,-0.07420709999996689
179,,1.6469e-05,44.965134000000035,2026-05-28T08:51:56.840,2026-05-28T09:07:26.840,multimetro,44.965134000000035,86.0,Error Arduino: HX711 not found.,44.644150399999944,2026-05-28T08:51:56.512,2026-05-28T09:07:26.512,,balanza,-0.3209836000000905
180,,1.3632e-05,45.21471500000007,2026-05-28T08:51:57.089,2026-05-28T09:07:27.089,multimetro,45.21471500000007,87.0,,45.636774499999774,2026-05-28T08:51:57.511,2026-05-28T09:07:27.511,-0.08,balanza,0.4220594999997047
181,,1.65e-05,45.465186899999935,2026-05-28T08:51:57.340,2026-05-28T09:07:27.340,multimetro,45.465186899999935,87.0,,45.636774499999774,2026-05-28T08:51:57.511,2026-05-28T09:07:27.511,-0.08,balanza,0.17158759999983886
182,,1.2302e-05,45.71514339999976,2026-05-28T08:51:57.589,2026-05-28T09:07:27.589,multimetro,45.71514339999976,89.0,Error Arduino: HX711 not found.,45.67222270000002,2026-05-28T08:51:57.546,2026-05-28T09:07:27.546,,balanza,-0.042920699999740464
183,,1.6417e-05,45.96453100000008,2026-05-28T08:51:57.838,2026-05-28T09:07:27.838,multimetro,45.96453100000008,89.0,Error Arduino: HX711 not found.,45.67222270000002,2026-05-28T08:51:57.546,2026-05-28T09:07:27.546,,balanza,-0.2923083000000588
184,,1.2857e-05,46.21502310000005,2026-05-28T08:51:58.089,2026-05-28T09:07:28.089,multimetro,46.21502310000005,90.0,,46.66466720000017,2026-05-28T08:51:58.538,2026-05-28T09:07:28.538,-0.03,balanza,0.4496441000001141
185,,1.6825e-05,46.465026699999726,2026-05-28T08:51:58.338,2026-05-28T09:07:28.338,multimetro,46.465026699999726,90.0,,46.66466720000017,2026-05-28T08:51:58.538,2026-05-28T09:07:28.538,-0.03,balanza,0.19964050000044153
186,,1.3129e-05,46.71477370000002,2026-05-28T08:51:58.589,2026-05-28T09:07:28.589,multimetro,46.71477370000002,91.0,Error Arduino: HX711 not found.,46.6877986999998,2026-05-28T08:51:58.562,2026-05-28T09:07:28.562,,balanza,-0.02697500000022046
187,,1.4773e-05,46.964855499999885,2026-05-28T08:51:58.832,2026-05-28T09:07:28.832,multimetro,46.964855499999885,91.0,Error Arduino: HX711 not found.,46.6877986999998,2026-05-28T08:51:58.562,2026-05-28T09:07:28.562,,balanza,-0.27705680000008215
188,,1.4658e-05,47.214656300000115,2026-05-28T08:51:59.089,2026-05-28T09:07:29.089,multimetro,47.214656300000115,92.0,,47.68014230000017,2026-05-28T08:51:59.545,2026-05-28T09:07:29.545,-0.07,balanza,0.46548600000005536
189,,1.5045e-05,47.4646859999998,2026-05-28T08:51:59.339,2026-05-28T09:07:29.339,multimetro,47.4646859999998,92.0,,47.68014230000017,2026-05-28T08:51:59.545,2026-05-28T09:07:29.545,-0.07,balanza,0.21545630000036908
190,,1.2103e-05,47.715165499999785,2026-05-28T08:51:59.589,2026-05-28T09:07:29.589,multimetro,47.715165499999785,93.0,Error Arduino: HX711 not found.,47.70324290000008,2026-05-28T08:51:59.577,2026-05-28T09:07:29.577,,balanza,-0.011922599999707018
191,,1.5537e-05,47.9650416999998,2026-05-28T08:51:59.838,2026-05-28T09:07:29.838,multimetro,47.9650416999998,93.0,Error Arduino: HX711 not found.,47.70324290000008,2026-05-28T08:51:59.577,2026-05-28T09:07:29.577,,balanza,-0.261798799999724
192,,1.2428e-05,48.21507960000008,2026-05-28T08:52:00.088,2026-05-28T09:07:30.088,multimetro,48.21507960000008,94.0,,48.69578450000017,2026-05-28T08:52:00.562,2026-05-28T09:07:30.562,-0.01,balanza,0.4807049000000916
193,,1.6469e-05,48.46465399999988,2026-05-28T08:52:00.339,2026-05-28T09:07:30.339,multimetro,48.46465399999988,94.0,,48.69578450000017,2026-05-28T08:52:00.562,2026-05-28T09:07:30.562,-0.01,balanza,0.23113050000029034
194,,1.5213e-05,48.714523499999814,2026-05-28T08:52:00.588,2026-05-28T09:07:30.588,multimetro,48.714523499999814,95.0,Error Arduino: HX711 not found.,48.719102199999725,2026-05-28T08:52:00.593,2026-05-28T09:07:30.593,,balanza,0.004578699999910896
195,,1.6207e-05,48.96465760000001,2026-05-28T08:52:00.832,2026-05-28T09:07:30.832,multimetro,48.96465760000001,95.0,Error Arduino: HX711 not found.,48.719102199999725,2026-05-28T08:52:00.593,2026-05-28T09:07:30.593,,balanza,-0.24555540000028486
196,,1.316e-05,49.21502920000012,2026-05-28T08:52:01.089,2026-05-28T09:07:31.089,multimetro,49.21502920000012,95.0,Error Arduino: HX711 not found.,48.719102199999725,2026-05-28T08:52:00.593,2026-05-28T09:07:30.593,,balanza,-0.4959270000003926
197,,1.5066e-05,49.46501720000015,2026-05-28T08:52:01.339,2026-05-28T09:07:31.339,multimetro,49.46501720000015,96.0,,49.71139589999984,2026-05-28T08:52:01.586,2026-05-28T09:07:31.586,-0.07,balanza,0.24637869999969553
198,,1.3674e-05,49.71462699999984,2026-05-28T08:52:01.589,2026-05-28T09:07:31.589,multimetro,49.71462699999984,96.0,,49.71139589999984,2026-05-28T08:52:01.586,2026-05-28T09:07:31.586,-0.07,balanza,-0.003231099999993603
199,,1.4595e-05,49.96458419999999,2026-05-28T08:52:01.839,2026-05-28T09:07:31.839,multimetro,49.96458419999999,97.0,Error Arduino: HX711 not found.,49.73471930000005,2026-05-28T08:52:01.609,2026-05-28T09:07:31.609,,balanza,-0.22986489999993864
