indice,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc,masa_g,sensor,voltaje_V
81,,42.589909700000135,2026-05-28T08:51:54.462,2026-05-28T09:07:24.462,-0.03,balanza,
82,Error Arduino: HX711 not found.,42.613088999999945,2026-05-28T08:51:54.479,2026-05-28T09:07:24.479,,balanza,
170,,42.71468469999991,2026-05-28T08:51:54.580,2026-05-28T09:07:24.580,,multimetro,1.5181e-05
171,,42.96499959999983,2026-05-28T08:51:54.838,2026-05-28T09:07:24.838,,multimetro,1.6113e-05
172,,43.21512589999975,2026-05-28T08:51:55.089,2026-05-28T09:07:25.089,,multimetro,1.449e-05
173,,43.46505789999992,2026-05-28T08:51:55.339,2026-05-28T09:07:25.339,,multimetro,1.338e-05
83,,43.605553999999756,2026-05-28T08:51:55.479,2026-05-28T09:07:25.479,-0.08,balanza,
84,Error Arduino: HX711 not found.,43.62860779999983,2026-05-28T08:51:55.503,2026-05-28T09:07:25.503,,balanza,
174,,43.71469019999995,2026-05-28T08:51:55.589,2026-05-28T09:07:25.589,,multimetro,1.3768e-05
175,,43.964826399999765,2026-05-28T08:51:55.839,2026-05-28T09:07:25.839,,multimetro,1.4553e-05
176,,44.214610300000004,2026-05-28T08:51:56.089,2026-05-28T09:07:26.089,,multimetro,1.4228e-05
177,,44.48940880000009,2026-05-28T08:51:56.364,2026-05-28T09:07:26.364,,multimetro,1.7045e-05
85,,44.621076099999755,2026-05-28T08:51:56.495,2026-05-28T09:07:26.495,-0.02,balanza,
86,Error Arduino: HX711 not found.,44.644150399999944,2026-05-28T08:51:56.512,2026-05-28T09:07:26.512,,balanza,
178,,44.71835749999991,2026-05-28T08:51:56.592,2026-05-28T09:07:26.592,,multimetro,1.2407e-05
179,,44.965134000000035,2026-05-28T08:51:56.840,2026-05-28T09:07:26.840,,multimetro,1.6469e-05
180,,45.21471500000007,2026-05-28T08:51:57.089,2026-05-28T09:07:27.089,,multimetro,1.3632e-05
181,,45.465186899999935,2026-05-28T08:51:57.340,2026-05-28T09:07:27.340,,multimetro,1.65e-05
87,,45.636774499999774,2026-05-28T08:51:57.511,2026-05-28T09:07:27.511,-0.08,balanza,
88,,45.64896420000014,2026-05-28T08:51:57.521,2026-05-28T09:07:27.521,-0.07,balanza,
89,Error Arduino: HX711 not found.,45.67222270000002,2026-05-28T08:51:57.546,2026-05-28T09:07:27.546,,balanza,
182,,45.71514339999976,2026-05-28T08:51:57.589,2026-05-28T09:07:27.589,,multimetro,1.2302e-05
183,,45.96453100000008,2026-05-28T08:51:57.838,2026-05-28T09:07:27.838,,multimetro,1.6417e-05
184,,46.21502310000005,2026-05-28T08:51:58.089,2026-05-28T09:07:28.089,,multimetro,1.2857e-05
185,,46.465026699999726,2026-05-28T08:51:58.338,2026-05-28T09:07:28.338,,multimetro,1.6825e-05
90,,46.66466720000017,2026-05-28T08:51:58.538,2026-05-28T09:07:28.538,-0.03,balanza,
91,Error Arduino: HX711 not found.,46.6877986999998,2026-05-28T08:51:58.562,2026-05-28T09:07:28.562,,balanza,
186,,46.71477370000002,2026-05-28T08:51:58.589,2026-05-28T09:07:28.589,,multimetro,1.3129e-05
187,,46.964855499999885,2026-05-28T08:51:58.832,2026-05-28T09:07:28.832,,multimetro,1.4773e-05
188,,47.214656300000115,2026-05-28T08:51:59.089,2026-05-28T09:07:29.089,,multimetro,1.4658e-05
189,,47.4646859999998,2026-05-28T08:51:59.339,2026-05-28T09:07:29.339,,multimetro,1.5045e-05
92,,47.68014230000017,2026-05-28T08:51:59.545,2026-05-28T09:07:29.545,-0.07,balanza,
93,Error Arduino: HX711 not found.,47.70324290000008,2026-05-28T08:51:59.577,2026-05-28T09:07:29.577,,balanza,
190,,47.715165499999785,2026-05-28T08:51:59.589,2026-05-28T09:07:29.589,,multimetro,1.2103e-05
191,,47.9650416999998,2026-05-28T08:51:59.838,2026-05-28T09:07:29.838,,multimetro,1.5537e-05
192,,48.21507960000008,2026-05-28T08:52:00.088,2026-05-28T09:07:30.088,,multimetro,1.2428e-05
193,,48.46465399999988,2026-05-28T08:52:00.339,2026-05-28T09:07:30.339,,multimetro,1.6469e-05
94,,48.69578450000017,2026-05-28T08:52:00.562,2026-05-28T09:07:30.562,-0.01,balanza,
194,,48.714523499999814,2026-05-28T08:52:00.588,2026-05-28T09:07:30.588,,multimetro,1.5213e-05
95,Error Arduino: HX711 not found.,48.719102199999725,2026-05-28T08:52:00.593,2026-05-28T09:07:30.593,,balanza,
195,,48.96465760000001,2026-05-28T08:52:00.832,2026-05-28T09:07:30.832,,multimetro,1.6207e-05
196,,49.21502920000012,2026-05-28T08:52:01.089,2026-05-28T09:07:31.089,,multimetro,1.316e-05
197,,49.46501720000015,2026-05-28T08:52:01.339,2026-05-28T09:07:31.339,,multimetro,1.5066e-05
96,,49.71139589999984,2026-05-28T08:52:01.586,2026-05-28T09:07:31.586,-0.07,balanza,
198,,49.71462699999984,2026-05-28T08:52:01.589,2026-05-28T09:07:31.589,,multimetro,1.3674e-05
97,Error Arduino: HX711 not found.,49.73471930000005,2026-05-28T08:52:01.609,2026-05-28T09:07:31.609,,balanza,
199,,49.96458419999999,2026-05-28T08:52:01.839,2026-05-28T09:07:31.839,,multimetro,1.4595e-05
98,,50.72712509999974,2026-05-28T08:52:02.601,2026-05-28T09:07:32.601,-0.08,balanza,
