indice,error,tiempo_s,fecha_hora_corregida,fecha_hora_pc,masa_g,sensor,voltaje_V
81,Error Arduino: HX711 not found.,42.519658700000036,2026-05-28T08:37:42.664,2026-05-28T08:53:12.664,,balanza,
170,,42.7146874,2026-05-28T08:37:42.859,2026-05-28T08:53:12.859,,multimetro,8.9998e-05
171,,42.96508589999985,2026-05-28T08:37:43.109,2026-05-28T08:53:13.109,,multimetro,9.004e-05
172,,43.21510739999985,2026-05-28T08:37:43.359,2026-05-28T08:53:13.359,,multimetro,8.9841e-05
173,,43.46473839999999,2026-05-28T08:37:43.609,2026-05-28T08:53:13.609,,multimetro,8.9705e-05
82,,43.513333500000044,2026-05-28T08:37:43.657,2026-05-28T08:53:13.657,607.28,balanza,
83,Error Arduino: HX711 not found.,43.536333199999945,2026-05-28T08:37:43.681,2026-05-28T08:53:13.681,,balanza,
174,,43.71476269999994,2026-05-28T08:37:43.859,2026-05-28T08:53:13.859,,multimetro,8.9653e-05
175,,43.96507789999987,2026-05-28T08:37:44.109,2026-05-28T08:53:14.109,,multimetro,8.9485e-05
176,,44.21464919999994,2026-05-28T08:37:44.358,2026-05-28T08:53:14.358,,multimetro,8.9496e-05
177,,44.464699799999835,2026-05-28T08:37:44.609,2026-05-28T08:53:14.609,,multimetro,8.9318e-05
84,,44.53019399999994,2026-05-28T08:37:44.668,2026-05-28T08:53:14.668,627.93,balanza,
85,Error Arduino: HX711 not found.,44.55319650000001,2026-05-28T08:37:44.697,2026-05-28T08:53:14.697,,balanza,
178,,44.71464399999991,2026-05-28T08:37:44.858,2026-05-28T08:53:14.858,,multimetro,8.9506e-05
179,,44.965126199999986,2026-05-28T08:37:45.109,2026-05-28T08:53:15.109,,multimetro,8.9621e-05
180,,45.21501179999996,2026-05-28T08:37:45.359,2026-05-28T08:53:15.359,,multimetro,8.9433e-05
181,,45.464627199999995,2026-05-28T08:37:45.609,2026-05-28T08:53:15.609,,multimetro,8.914e-05
86,,45.546949999999924,2026-05-28T08:37:45.691,2026-05-28T08:53:15.691,607.53,balanza,
87,Error Arduino: HX711 not found.,45.57007069999986,2026-05-28T08:37:45.714,2026-05-28T08:53:15.714,,balanza,
182,,45.71457510000005,2026-05-28T08:37:45.858,2026-05-28T08:53:15.858,,multimetro,8.9297e-05
183,,45.96525440000005,2026-05-28T08:37:46.109,2026-05-28T08:53:16.109,,multimetro,8.9475e-05
184,,46.21587350000004,2026-05-28T08:37:46.360,2026-05-28T08:53:16.360,,multimetro,8.915e-05
185,,46.46464059999994,2026-05-28T08:37:46.608,2026-05-28T08:53:16.608,,multimetro,8.9098e-05
88,,46.563695699999926,2026-05-28T08:37:46.708,2026-05-28T08:53:16.708,607.51,balanza,
89,Error Arduino: HX711 not found.,46.58683010000004,2026-05-28T08:37:46.731,2026-05-28T08:53:16.731,,balanza,
186,,46.71459289999984,2026-05-28T08:37:46.858,2026-05-28T08:53:16.858,,multimetro,8.915e-05
187,,46.96500470000001,2026-05-28T08:37:47.109,2026-05-28T08:53:17.109,,multimetro,8.9297e-05
188,,47.214654899999914,2026-05-28T08:37:47.359,2026-05-28T08:53:17.359,,multimetro,8.8878e-05
189,,47.46469079999997,2026-05-28T08:37:47.609,2026-05-28T08:53:17.609,,multimetro,8.8899e-05
90,,47.58040310000001,2026-05-28T08:37:47.717,2026-05-28T08:53:17.717,607.57,balanza,
91,Error Arduino: HX711 not found.,47.60334489999991,2026-05-28T08:37:47.747,2026-05-28T08:53:17.747,,balanza,
190,,47.71513049999999,2026-05-28T08:37:47.859,2026-05-28T08:53:17.859,,multimetro,8.9003e-05
191,,47.964667199999894,2026-05-28T08:37:48.109,2026-05-28T08:53:18.109,,multimetro,8.9192e-05
192,,48.21503209999992,2026-05-28T08:37:48.359,2026-05-28T08:53:18.359,,multimetro,8.8993e-05
193,,48.4648651,2026-05-28T08:37:48.609,2026-05-28T08:53:18.609,,multimetro,8.8983e-05
92,,48.59723669999994,2026-05-28T08:37:48.741,2026-05-28T08:53:18.741,607.56,balanza,
93,Error Arduino: HX711 not found.,48.620274799999834,2026-05-28T08:37:48.764,2026-05-28T08:53:18.764,,balanza,
194,,48.71469359999992,2026-05-28T08:37:48.859,2026-05-28T08:53:18.859,,multimetro,8.9024e-05
195,,48.964814899999965,2026-05-28T08:37:49.109,2026-05-28T08:53:19.109,,multimetro,8.9119e-05
196,,49.21461529999988,2026-05-28T08:37:49.359,2026-05-28T08:53:19.359,,multimetro,8.8941e-05
197,,49.465317799999866,2026-05-28T08:37:49.610,2026-05-28T08:53:19.610,,multimetro,8.8825e-05
94,,49.61396730000001,2026-05-28T08:37:49.758,2026-05-28T08:53:19.758,607.58,balanza,
95,Error Arduino: HX711 not found.,49.637155299999904,2026-05-28T08:37:49.781,2026-05-28T08:53:19.781,,balanza,
198,,49.71454040000003,2026-05-28T08:37:49.859,2026-05-28T08:53:19.859,,multimetro,8.8951e-05
199,,49.96494389999998,2026-05-28T08:37:50.109,2026-05-28T08:53:20.109,,multimetro,8.9119e-05
200,,50.214778300000035,2026-05-28T08:37:50.358,2026-05-28T08:53:20.358,,multimetro,8.916e-05
201,,50.46502529999998,2026-05-28T08:37:50.609,2026-05-28T08:53:20.609,,multimetro,8.9098e-05
96,,50.63070689999995,2026-05-28T08:37:50.774,2026-05-28T08:53:20.774,607.6,balanza,
97,Error Arduino: HX711 not found.,50.653790500000014,2026-05-28T08:37:50.798,2026-05-28T08:53:20.798,,balanza,
202,,50.7371564,2026-05-28T08:37:50.881,2026-05-28T08:53:20.881,,multimetro,8.9098e-05
203,,50.966216799999984,2026-05-28T08:37:51.110,2026-05-28T08:53:21.110,,multimetro,8.9014e-05
204,,51.21476259999986,2026-05-28T08:37:51.359,2026-05-28T08:53:21.359,,multimetro,8.8857e-05
205,,51.465117299999974,2026-05-28T08:37:51.609,2026-05-28T08:53:21.609,,multimetro,8.8878e-05
98,,51.6476138999999,2026-05-28T08:37:51.790,2026-05-28T08:53:21.790,607.6,balanza,
99,Error Arduino: HX711 not found.,51.670674599999984,2026-05-28T08:37:51.815,2026-05-28T08:53:21.815,,balanza,
206,,51.71465009999997,2026-05-28T08:37:51.858,2026-05-28T08:53:21.858,,multimetro,8.8836e-05
207,,51.96522699999991,2026-05-28T08:37:52.109,2026-05-28T08:53:22.109,,multimetro,8.8962e-05
208,,52.214643300000034,2026-05-28T08:37:52.358,2026-05-28T08:53:22.358,,multimetro,8.9003e-05
209,,52.4650744999999,2026-05-28T08:37:52.609,2026-05-28T08:53:22.609,,multimetro,8.8585e-05
100,,52.66437010000004,2026-05-28T08:37:52.807,2026-05-28T08:53:22.807,607.6,balanza,
101,Error Arduino: HX711 not found.,52.68767170000001,2026-05-28T08:37:52.831,2026-05-28T08:53:22.831,,balanza,
210,,52.71456399999988,2026-05-28T08:37:52.859,2026-05-28T08:53:22.859,,multimetro,8.849e-05
211,,52.965006199999834,2026-05-28T08:37:53.107,2026-05-28T08:53:23.107,,multimetro,8.8763e-05
212,,53.21497980000004,2026-05-28T08:37:53.358,2026-05-28T08:53:23.358,,multimetro,8.8878e-05
213,,53.4646659,2026-05-28T08:37:53.599,2026-05-28T08:53:23.599,,multimetro,8.8616e-05
102,,53.68110709999996,2026-05-28T08:37:53.824,2026-05-28T08:53:23.824,607.15,balanza,
103,Error Arduino: HX711 not found.,53.70437609999999,2026-05-28T08:37:53.847,2026-05-28T08:53:23.847,,balanza,
214,,53.714589799999885,2026-05-28T08:37:53.857,2026-05-28T08:53:23.857,,multimetro,8.8354e-05
215,,53.96495159999995,2026-05-28T08:37:54.107,2026-05-28T08:53:24.107,,multimetro,8.8668e-05
216,,54.215100699999994,2026-05-28T08:37:54.359,2026-05-28T08:53:24.359,,multimetro,8.8668e-05
217,,54.46497969999996,2026-05-28T08:37:54.609,2026-05-28T08:53:24.609,,multimetro,8.8574e-05
104,,54.698045800000045,2026-05-28T08:37:54.842,2026-05-28T08:53:24.842,607.67,balanza,
218,,54.714794600000005,2026-05-28T08:37:54.858,2026-05-28T08:53:24.858,,multimetro,8.826e-05
105,Error Arduino: HX711 not found.,54.72139990000005,2026-05-28T08:37:54.864,2026-05-28T08:53:24.864,,balanza,
219,,54.96481399999993,2026-05-28T08:37:55.107,2026-05-28T08:53:25.107,,multimetro,8.8428e-05
220,,55.21504099999993,2026-05-28T08:37:55.357,2026-05-28T08:53:25.357,,multimetro,8.8564e-05
221,,55.464838899999904,2026-05-28T08:37:55.607,2026-05-28T08:53:25.607,,multimetro,8.8449e-05
222,,55.71466099999998,2026-05-28T08:37:55.858,2026-05-28T08:53:25.858,,multimetro,8.8239e-05
106,,55.71511459999988,2026-05-28T08:37:55.859,2026-05-28T08:53:25.859,607.49,balanza,
107,Error Arduino: HX711 not found.,55.73809899999992,2026-05-28T08:37:55.882,2026-05-28T08:53:25.882,,balanza,
223,,55.96494759999996,2026-05-28T08:37:56.109,2026-05-28T08:53:26.109,,multimetro,8.8145e-05
224,,56.215088199999855,2026-05-28T08:37:56.359,2026-05-28T08:53:26.359,,multimetro,8.848e-05
225,,56.46463529999983,2026-05-28T08:37:56.609,2026-05-28T08:53:26.609,,multimetro,8.825e-05
226,,56.71575729999995,2026-05-28T08:37:56.859,2026-05-28T08:53:26.859,,multimetro,8.7915e-05
108,,56.7317994,2026-05-28T08:37:56.874,2026-05-28T08:53:26.874,607.67,balanza,
109,Error Arduino: HX711 not found.,56.7549489999999,2026-05-28T08:37:56.897,2026-05-28T08:53:26.897,,balanza,
227,,56.96481730000005,2026-05-28T08:37:57.109,2026-05-28T08:53:27.109,,multimetro,8.7758e-05
228,,57.21462559999986,2026-05-28T08:37:57.358,2026-05-28T08:53:27.358,,multimetro,8.8155e-05
229,,57.46499719999997,2026-05-28T08:37:57.609,2026-05-28T08:53:27.609,,multimetro,8.803e-05
230,,57.714573399999836,2026-05-28T08:37:57.858,2026-05-28T08:53:27.858,,multimetro,8.7569e-05
110,,57.748472699999866,2026-05-28T08:37:57.893,2026-05-28T08:53:27.893,607.62,balanza,
111,Error Arduino: HX711 not found.,57.77168039999992,2026-05-28T08:37:57.914,2026-05-28T08:53:27.914,,balanza,
231,,57.964573799999926,2026-05-28T08:37:58.100,2026-05-28T08:53:28.100,,multimetro,8.7423e-05
232,,58.21479899999986,2026-05-28T08:37:58.358,2026-05-28T08:53:28.358,,multimetro,8.7758e-05
233,,58.46559290000005,2026-05-28T08:37:58.609,2026-05-28T08:53:28.609,,multimetro,8.7768e-05
234,,58.7148694,2026-05-28T08:37:58.851,2026-05-28T08:53:28.851,,multimetro,8.7768e-05
112,,58.76522950000003,2026-05-28T08:37:58.909,2026-05-28T08:53:28.909,607.58,balanza,
113,,58.77842209999994,2026-05-28T08:37:58.916,2026-05-28T08:53:28.916,607.56,balanza,
114,Error Arduino: HX711 not found.,58.80147959999999,2026-05-28T08:37:58.941,2026-05-28T08:53:28.941,,balanza,
235,,58.96459570000002,2026-05-28T08:37:59.109,2026-05-28T08:53:29.109,,multimetro,8.7423e-05
236,,59.215219499999876,2026-05-28T08:37:59.357,2026-05-28T08:53:29.357,,multimetro,8.7789e-05
237,,59.46464049999986,2026-05-28T08:37:59.608,2026-05-28T08:53:29.608,,multimetro,8.7977e-05
238,,59.714957499999855,2026-05-28T08:37:59.857,2026-05-28T08:53:29.857,,multimetro,8.8061e-05
115,,59.79504849999989,2026-05-28T08:37:59.938,2026-05-28T08:53:29.938,607.58,balanza,
116,Error Arduino: HX711 not found.,59.81813659999989,2026-05-28T08:37:59.959,2026-05-28T08:53:29.959,,balanza,
239,,59.96498109999993,2026-05-28T08:38:00.107,2026-05-28T08:53:30.107,,multimetro,8.7841e-05
240,,60.21489539999993,2026-05-28T08:38:00.359,2026-05-28T08:53:30.359,,multimetro,8.7799e-05
241,,60.46494800000005,2026-05-28T08:38:00.609,2026-05-28T08:53:30.609,,multimetro,8.8449e-05
242,,60.71451890000003,2026-05-28T08:38:00.859,2026-05-28T08:53:30.859,,multimetro,8.7883e-05
117,,60.81182049999984,2026-05-28T08:38:00.956,2026-05-28T08:53:30.956,607.64,balanza,
118,Error Arduino: HX711 not found.,60.83486649999986,2026-05-28T08:38:00.979,2026-05-28T08:53:30.979,,balanza,
243,,60.9650431,2026-05-28T08:38:01.107,2026-05-28T08:53:31.107,,multimetro,8.7726e-05
244,,61.214880300000004,2026-05-28T08:38:01.358,2026-05-28T08:53:31.358,,multimetro,8.7642e-05
245,,61.46501539999986,2026-05-28T08:38:01.601,2026-05-28T08:53:31.601,,multimetro,8.7988e-05
246,,61.71460839999986,2026-05-28T08:38:01.858,2026-05-28T08:53:31.858,,multimetro,8.7925e-05
119,,61.82863529999986,2026-05-28T08:38:01.973,2026-05-28T08:53:31.973,607.56,balanza,
120,Error Arduino: HX711 not found.,61.851735499999904,2026-05-28T08:38:01.996,2026-05-28T08:53:31.996,,balanza,
247,,61.964944899999864,2026-05-28T08:38:02.108,2026-05-28T08:53:32.108,,multimetro,8.7674e-05
248,,62.21452269999986,2026-05-28T08:38:02.359,2026-05-28T08:53:32.359,,multimetro,8.7716e-05
249,,62.464708599999994,2026-05-28T08:38:02.600,2026-05-28T08:53:32.600,,multimetro,8.7883e-05
250,,62.71465349999994,2026-05-28T08:38:02.857,2026-05-28T08:53:32.857,,multimetro,8.8124e-05
121,,62.84548819999986,2026-05-28T08:38:02.984,2026-05-28T08:53:32.984,607.63,balanza,
122,Error Arduino: HX711 not found.,62.86857539999983,2026-05-28T08:38:03.004,2026-05-28T08:53:33.004,,balanza,
251,,62.964954499999976,2026-05-28T08:38:03.109,2026-05-28T08:53:33.109,,multimetro,8.7705e-05
252,,63.214793899999904,2026-05-28T08:38:03.359,2026-05-28T08:53:33.359,,multimetro,8.7485e-05
253,,63.46473919999994,2026-05-28T08:38:03.609,2026-05-28T08:53:33.609,,multimetro,8.7799e-05
254,,63.715093499999966,2026-05-28T08:38:03.859,2026-05-28T08:53:33.859,,multimetro,8.7977e-05
123,,63.86228310000001,2026-05-28T08:38:03.998,2026-05-28T08:53:33.998,607.55,balanza,
124,Error Arduino: HX711 not found.,63.885374400000046,2026-05-28T08:38:04.028,2026-05-28T08:53:34.028,,balanza,
255,,63.9654094,2026-05-28T08:38:04.107,2026-05-28T08:53:34.107,,multimetro,8.7705e-05
256,,64.2146209,2026-05-28T08:38:04.359,2026-05-28T08:53:34.359,,multimetro,8.7705e-05
257,,64.46459259999983,2026-05-28T08:38:04.608,2026-05-28T08:53:34.608,,multimetro,8.7852e-05
258,,64.71459540000001,2026-05-28T08:38:04.859,2026-05-28T08:53:34.859,,multimetro,8.804e-05
125,,64.87905539999997,2026-05-28T08:38:05.014,2026-05-28T08:53:35.014,607.62,balanza,
126,Error Arduino: HX711 not found.,64.90221150000002,2026-05-28T08:38:05.046,2026-05-28T08:53:35.046,,balanza,
259,,64.96496899999988,2026-05-28T08:38:05.109,2026-05-28T08:53:35.109,,multimetro,8.803e-05
260,,65.21490569999992,2026-05-28T08:38:05.352,2026-05-28T08:53:35.352,,multimetro,8.7663e-05
261,,65.46467370000005,2026-05-28T08:38:05.609,2026-05-28T08:53:35.609,,multimetro,8.7548e-05
262,,65.7153687,2026-05-28T08:38:05.852,2026-05-28T08:53:35.852,,multimetro,8.7831e-05
127,,65.89595289999988,2026-05-28T08:38:06.040,2026-05-28T08:53:36.040,607.54,balanza,
128,Error Arduino: HX711 not found.,65.91929389999996,2026-05-28T08:38:06.060,2026-05-28T08:53:36.060,,balanza,
263,,65.96494050000001,2026-05-28T08:38:06.109,2026-05-28T08:53:36.109,,multimetro,8.7695e-05
264,,66.21488499999987,2026-05-28T08:38:06.359,2026-05-28T08:53:36.359,,multimetro,8.7642e-05
265,,66.47767550000003,2026-05-28T08:38:06.620,2026-05-28T08:53:36.620,,multimetro,8.7485e-05
266,,66.71466659999987,2026-05-28T08:38:06.852,2026-05-28T08:53:36.852,,multimetro,8.7915e-05
129,,66.91287790000001,2026-05-28T08:38:07.050,2026-05-28T08:53:37.050,607.61,balanza,
130,Error Arduino: HX711 not found.,66.93589239999983,2026-05-28T08:38:07.080,2026-05-28T08:53:37.080,,balanza,
267,,66.96492390000003,2026-05-28T08:38:07.101,2026-05-28T08:53:37.101,,multimetro,8.781e-05
268,,67.21494480000001,2026-05-28T08:38:07.354,2026-05-28T08:53:37.354,,multimetro,8.7464e-05
269,,67.4652031999999,2026-05-28T08:38:07.609,2026-05-28T08:53:37.609,,multimetro,8.7318e-05
270,,67.71477140000002,2026-05-28T08:38:07.859,2026-05-28T08:53:37.859,,multimetro,8.7695e-05
131,,67.92958499999986,2026-05-28T08:38:08.073,2026-05-28T08:53:38.073,607.54,balanza,
132,Error Arduino: HX711 not found.,67.95265619999986,2026-05-28T08:38:08.097,2026-05-28T08:53:38.097,,balanza,
271,,67.9649394999999,2026-05-28T08:38:08.109,2026-05-28T08:53:38.109,,multimetro,8.7695e-05
272,,68.21500079999987,2026-05-28T08:38:08.359,2026-05-28T08:53:38.359,,multimetro,8.7423e-05
273,,68.46463440000002,2026-05-28T08:38:08.600,2026-05-28T08:53:38.600,,multimetro,8.7433e-05
274,,68.71452780000004,2026-05-28T08:38:08.859,2026-05-28T08:53:38.859,,multimetro,8.7433e-05
133,,68.94646599999987,2026-05-28T08:38:09.084,2026-05-28T08:53:39.084,607.56,balanza,
275,,68.96471610000003,2026-05-28T08:38:09.100,2026-05-28T08:53:39.100,,multimetro,8.759e-05
134,Error Arduino: HX711 not found.,68.96974490000002,2026-05-28T08:38:09.114,2026-05-28T08:53:39.114,,balanza,
276,,69.21491999999989,2026-05-28T08:38:09.351,2026-05-28T08:53:39.351,,multimetro,8.7485e-05
277,,69.46487009999987,2026-05-28T08:38:09.607,2026-05-28T08:53:39.607,,multimetro,8.7286e-05
278,,69.71499089999998,2026-05-28T08:38:09.859,2026-05-28T08:53:39.859,,multimetro,8.7433e-05
135,,69.9633475999999,2026-05-28T08:38:10.108,2026-05-28T08:53:40.108,607.63,balanza,
279,,69.96500319999996,2026-05-28T08:38:10.109,2026-05-28T08:53:40.109,,multimetro,8.7653e-05
136,Error Arduino: HX711 not found.,69.98659659999998,2026-05-28T08:38:10.124,2026-05-28T08:53:40.124,,balanza,
280,,70.21500590000005,2026-05-28T08:38:10.359,2026-05-28T08:53:40.359,,multimetro,8.7548e-05
281,,70.46812769999997,2026-05-28T08:38:10.612,2026-05-28T08:53:40.612,,multimetro,8.7412e-05
282,,70.7150466999999,2026-05-28T08:38:10.859,2026-05-28T08:53:40.859,,multimetro,8.7203e-05
283,,70.96497669999985,2026-05-28T08:38:11.101,2026-05-28T08:53:41.101,,multimetro,8.7318e-05
137,,70.9802975,2026-05-28T08:38:11.124,2026-05-28T08:53:41.124,607.63,balanza,
138,Error Arduino: HX711 not found.,71.00336319999997,2026-05-28T08:38:11.145,2026-05-28T08:53:41.145,,balanza,
284,,71.21511309999983,2026-05-28T08:38:11.359,2026-05-28T08:53:41.359,,multimetro,8.7297e-05
285,,71.46488120000004,2026-05-28T08:38:11.609,2026-05-28T08:53:41.609,,multimetro,8.7339e-05
286,,71.71511489999989,2026-05-28T08:38:11.859,2026-05-28T08:53:41.859,,multimetro,8.7213e-05
287,,71.96490300000005,2026-05-28T08:38:12.109,2026-05-28T08:53:42.109,,multimetro,8.7234e-05
139,,71.99707279999984,2026-05-28T08:38:12.134,2026-05-28T08:53:42.134,607.55,balanza,
140,Error Arduino: HX711 not found.,72.02013339999985,2026-05-28T08:38:12.164,2026-05-28T08:53:42.164,,balanza,
288,,72.21462989999986,2026-05-28T08:38:12.359,2026-05-28T08:53:42.359,,multimetro,8.7391e-05
289,,72.46485599999983,2026-05-28T08:38:12.609,2026-05-28T08:53:42.609,,multimetro,8.737e-05
290,,72.71464409999999,2026-05-28T08:38:12.858,2026-05-28T08:53:42.858,,multimetro,8.7265e-05
291,,72.96523039999988,2026-05-28T08:38:13.109,2026-05-28T08:53:43.109,,multimetro,8.7517e-05
141,,73.01384250000001,2026-05-28T08:38:13.155,2026-05-28T08:53:43.155,607.64,balanza,
142,Error Arduino: HX711 not found.,73.03694429999996,2026-05-28T08:38:13.177,2026-05-28T08:53:43.177,,balanza,
292,,73.21490289999997,2026-05-28T08:38:13.359,2026-05-28T08:53:43.359,,multimetro,8.7674e-05
293,,73.46471909999991,2026-05-28T08:38:13.600,2026-05-28T08:53:43.600,,multimetro,8.7548e-05
294,,73.7151867,2026-05-28T08:38:13.859,2026-05-28T08:53:43.859,,multimetro,8.736e-05
295,,73.96496339999999,2026-05-28T08:38:14.108,2026-05-28T08:53:44.108,,multimetro,8.7758e-05
143,,74.03064549999999,2026-05-28T08:38:14.172,2026-05-28T08:53:44.172,607.63,balanza,
144,Error Arduino: HX711 not found.,74.05366679999997,2026-05-28T08:38:14.198,2026-05-28T08:53:44.198,,balanza,
296,,74.21462189999988,2026-05-28T08:38:14.359,2026-05-28T08:53:44.359,,multimetro,8.7464e-05
297,,74.46479920000002,2026-05-28T08:38:14.609,2026-05-28T08:53:44.609,,multimetro,8.737e-05
298,,74.7154415,2026-05-28T08:38:14.860,2026-05-28T08:53:44.860,,multimetro,8.7485e-05
299,,74.96501330000001,2026-05-28T08:38:15.109,2026-05-28T08:53:45.109,,multimetro,8.7538e-05
145,,75.0474119999999,2026-05-28T08:38:15.191,2026-05-28T08:53:45.191,607.54,balanza,
146,Error Arduino: HX711 not found.,75.07046889999992,2026-05-28T08:38:15.211,2026-05-28T08:53:45.211,,balanza,
300,,75.21499210000002,2026-05-28T08:38:15.359,2026-05-28T08:53:45.359,,multimetro,8.7433e-05
301,,75.46510089999992,2026-05-28T08:38:15.609,2026-05-28T08:53:45.609,,multimetro,8.7224e-05
302,,75.71481019999987,2026-05-28T08:38:15.859,2026-05-28T08:53:45.859,,multimetro,8.6962e-05
303,,75.96468289999984,2026-05-28T08:38:16.100,2026-05-28T08:53:46.100,,multimetro,8.7004e-05
147,,76.06415609999999,2026-05-28T08:38:16.200,2026-05-28T08:53:46.200,607.62,balanza,
148,Error Arduino: HX711 not found.,76.08754810000005,2026-05-28T08:38:16.230,2026-05-28T08:53:46.230,,balanza,
304,,76.21503239999993,2026-05-28T08:38:16.359,2026-05-28T08:53:46.359,,multimetro,8.6909e-05
305,,76.46545709999987,2026-05-28T08:38:16.609,2026-05-28T08:53:46.609,,multimetro,8.7381e-05
306,,76.71474109999986,2026-05-28T08:38:16.859,2026-05-28T08:53:46.859,,multimetro,8.693e-05
307,,76.96481930000004,2026-05-28T08:38:17.109,2026-05-28T08:53:47.109,,multimetro,8.6909e-05
149,,77.08104209999988,2026-05-28T08:38:17.224,2026-05-28T08:53:47.224,607.6,balanza,
150,Error Arduino: HX711 not found.,77.10423309999987,2026-05-28T08:38:17.248,2026-05-28T08:53:47.248,,balanza,
308,,77.21481199999994,2026-05-28T08:38:17.350,2026-05-28T08:53:47.350,,multimetro,8.6752e-05
309,,77.4647539,2026-05-28T08:38:17.608,2026-05-28T08:53:47.608,,multimetro,8.6742e-05
310,,77.71489049999991,2026-05-28T08:38:17.859,2026-05-28T08:53:47.859,,multimetro,8.7108e-05
311,,77.96496090000005,2026-05-28T08:38:18.109,2026-05-28T08:53:48.109,,multimetro,8.6836e-05
151,,78.09794889999989,2026-05-28T08:38:18.234,2026-05-28T08:53:48.234,607.59,balanza,
152,Error Arduino: HX711 not found.,78.12106289999997,2026-05-28T08:38:18.264,2026-05-28T08:53:48.264,,balanza,
312,,78.21515619999991,2026-05-28T08:38:18.359,2026-05-28T08:53:48.359,,multimetro,8.6543e-05
313,,78.46482849999984,2026-05-28T08:38:18.609,2026-05-28T08:53:48.609,,multimetro,8.6711e-05
314,,78.7148181,2026-05-28T08:38:18.859,2026-05-28T08:53:48.859,,multimetro,8.6868e-05
315,,78.96497909999994,2026-05-28T08:38:19.109,2026-05-28T08:53:49.109,,multimetro,8.7108e-05
153,,79.1147441999999,2026-05-28T08:38:19.257,2026-05-28T08:53:49.257,607.56,balanza,
154,Error Arduino: HX711 not found.,79.13790199999994,2026-05-28T08:38:19.281,2026-05-28T08:53:49.281,,balanza,
316,,79.21472349999999,2026-05-28T08:38:19.358,2026-05-28T08:53:49.358,,multimetro,8.693e-05
317,,79.46499599999993,2026-05-28T08:38:19.609,2026-05-28T08:53:49.609,,multimetro,8.6805e-05
318,,79.71490229999995,2026-05-28T08:38:19.858,2026-05-28T08:53:49.858,,multimetro,8.6899e-05
319,,79.96482539999988,2026-05-28T08:38:20.107,2026-05-28T08:53:50.107,,multimetro,8.6836e-05
155,,80.13144339999985,2026-05-28T08:38:20.274,2026-05-28T08:53:50.274,607.63,balanza,
156,Error Arduino: HX711 not found.,80.15448790000005,2026-05-28T08:38:20.298,2026-05-28T08:53:50.298,,balanza,
320,,80.21504989999994,2026-05-28T08:38:20.359,2026-05-28T08:53:50.359,,multimetro,8.6773e-05
321,,80.46499349999999,2026-05-28T08:38:20.609,2026-05-28T08:53:50.609,,multimetro,8.7056e-05
322,,80.7146957,2026-05-28T08:38:20.858,2026-05-28T08:53:50.858,,multimetro,8.6606e-05
323,,80.96504529999993,2026-05-28T08:38:21.107,2026-05-28T08:53:51.107,,multimetro,8.6627e-05
157,,81.14827999999989,2026-05-28T08:38:21.291,2026-05-28T08:53:51.291,607.62,balanza,
158,Error Arduino: HX711 not found.,81.17145419999997,2026-05-28T08:38:21.314,2026-05-28T08:53:51.314,,balanza,
324,,81.21493999999984,2026-05-28T08:38:21.357,2026-05-28T08:53:51.357,,multimetro,8.6826e-05
325,,81.4649417999999,2026-05-28T08:38:21.607,2026-05-28T08:53:51.607,,multimetro,8.6836e-05
326,,81.71478119999983,2026-05-28T08:38:21.859,2026-05-28T08:53:51.859,,multimetro,8.6627e-05
327,,81.96515249999993,2026-05-28T08:38:22.109,2026-05-28T08:53:52.109,,multimetro,8.6512e-05
159,,82.16517799999997,2026-05-28T08:38:22.307,2026-05-28T08:53:52.307,607.62,balanza,
160,Error Arduino: HX711 not found.,82.18829319999986,2026-05-28T08:38:22.332,2026-05-28T08:53:52.332,,balanza,
328,,82.21508099999983,2026-05-28T08:38:22.359,2026-05-28T08:53:52.359,,multimetro,8.6868e-05
329,,82.46493349999992,2026-05-28T08:38:22.607,2026-05-28T08:53:52.607,,multimetro,8.6983e-05
330,,82.71501309999985,2026-05-28T08:38:22.850,2026-05-28T08:53:52.850,,multimetro,8.6711e-05
331,,82.96489899999983,2026-05-28T08:38:23.109,2026-05-28T08:53:53.109,,multimetro,8.6732e-05
161,,83.18187929999999,2026-05-28T08:38:23.324,2026-05-28T08:53:53.324,607.56,balanza,
162,Error Arduino: HX711 not found.,83.2051469999999,2026-05-28T08:38:23.350,2026-05-28T08:53:53.350,,balanza,
332,,83.21489640000004,2026-05-28T08:38:23.359,2026-05-28T08:53:53.359,,multimetro,8.6784e-05
333,,83.48562070000003,2026-05-28T08:38:23.624,2026-05-28T08:53:53.624,,multimetro,8.6595e-05
334,,83.71512359999997,2026-05-28T08:38:23.859,2026-05-28T08:53:53.859,,multimetro,8.6522e-05
335,,83.96503419999999,2026-05-28T08:38:24.109,2026-05-28T08:53:54.109,,multimetro,8.6417e-05
163,,84.19862679999983,2026-05-28T08:38:24.343,2026-05-28T08:53:54.343,607.65,balanza,
336,,84.21473040000001,2026-05-28T08:38:24.359,2026-05-28T08:53:54.359,,multimetro,8.6595e-05
164,Error Arduino: HX711 not found.,84.22198989999993,2026-05-28T08:38:24.364,2026-05-28T08:53:54.364,,balanza,
337,,84.46513370000002,2026-05-28T08:38:24.609,2026-05-28T08:53:54.609,,multimetro,8.669e-05
338,,84.71481709999989,2026-05-28T08:38:24.859,2026-05-28T08:53:54.859,,multimetro,8.6407e-05
