ind_hp,error_hp,voltaje_V,t_hp,fecha_hora_corregida_hp,fecha_hora_pc_hp,sensor_hp,tiempo_s,ind_bal,error_bal,t_bal,fecha_hora_corregida_bal,fecha_hora_pc_bal,masa_g,sensor_bal,delta_t_s
212,,8.8878e-05,53.21497980000004,2026-05-28T08:37:53.358,2026-05-28T08:53:23.358,multimetro,53.21497980000004,102.0,,53.68110709999996,2026-05-28T08:37:53.824,2026-05-28T08:53:23.824,607.15,balanza,0.4661272999999255
213,,8.8616e-05,53.4646659,2026-05-28T08:37:53.599,2026-05-28T08:53:23.599,multimetro,53.4646659,102.0,,53.68110709999996,2026-05-28T08:37:53.824,2026-05-28T08:53:23.824,607.15,balanza,0.21644119999996292
214,,8.8354e-05,53.714589799999885,2026-05-28T08:37:53.857,2026-05-28T08:53:23.857,multimetro,53.714589799999885,103.0,Error Arduino: HX711 not found.,53.70437609999999,2026-05-28T08:37:53.847,2026-05-28T08:53:23.847,,balanza,-0.010213699999894743
215,,8.8668e-05,53.96495159999995,2026-05-28T08:37:54.107,2026-05-28T08:53:24.107,multimetro,53.96495159999995,103.0,Error Arduino: HX711 not found.,53.70437609999999,2026-05-28T08:37:53.847,2026-05-28T08:53:23.847,,balanza,-0.260575499999959
216,,8.8668e-05,54.215100699999994,2026-05-28T08:37:54.359,2026-05-28T08:53:24.359,multimetro,54.215100699999994,104.0,,54.698045800000045,2026-05-28T08:37:54.842,2026-05-28T08:53:24.842,607.67,balanza,0.48294510000005175
217,,8.8574e-05,54.46497969999996,2026-05-28T08:37:54.609,2026-05-28T08:53:24.609,multimetro,54.46497969999996,104.0,,54.698045800000045,2026-05-28T08:37:54.842,2026-05-28T08:53:24.842,607.67,balanza,0.23306610000008732
218,,8.826e-05,54.714794600000005,2026-05-28T08:37:54.858,2026-05-28T08:53:24.858,multimetro,54.714794600000005,105.0,Error Arduino: HX711 not found.,54.72139990000005,2026-05-28T08:37:54.864,2026-05-28T08:53:24.864,,balanza,0.0066053000000465545
219,,8.8428e-05,54.96481399999993,2026-05-28T08:37:55.107,2026-05-28T08:53:25.107,multimetro,54.96481399999993,105.0,Error Arduino: HX711 not found.,54.72139990000005,2026-05-28T08:37:54.864,2026-05-28T08:53:24.864,,balanza,-0.24341409999988173
220,,8.8564e-05,55.21504099999993,2026-05-28T08:37:55.357,2026-05-28T08:53:25.357,multimetro,55.21504099999993,105.0,Error Arduino: HX711 not found.,54.72139990000005,2026-05-28T08:37:54.864,2026-05-28T08:53:24.864,,balanza,-0.49364109999987704
221,,8.8449e-05,55.464838899999904,2026-05-28T08:37:55.607,2026-05-28T08:53:25.607,multimetro,55.464838899999904,106.0,,55.71511459999988,2026-05-28T08:37:55.859,2026-05-28T08:53:25.859,607.49,balanza,0.2502756999999747
222,,8.8239e-05,55.71466099999998,2026-05-28T08:37:55.858,2026-05-28T08:53:25.858,multimetro,55.71466099999998,106.0,,55.71511459999988,2026-05-28T08:37:55.859,2026-05-28T08:53:25.859,607.49,balanza,0.000453599999900689
223,,8.8145e-05,55.96494759999996,2026-05-28T08:37:56.109,2026-05-28T08:53:26.109,multimetro,55.96494759999996,107.0,Error Arduino: HX711 not found.,55.73809899999992,2026-05-28T08:37:55.882,2026-05-28T08:53:25.882,,balanza,-0.22684860000003937
224,,8.848e-05,56.215088199999855,2026-05-28T08:37:56.359,2026-05-28T08:53:26.359,multimetro,56.215088199999855,107.0,Error Arduino: HX711 not found.,55.73809899999992,2026-05-28T08:37:55.882,2026-05-28T08:53:25.882,,balanza,-0.4769891999999345
225,,8.825e-05,56.46463529999983,2026-05-28T08:37:56.609,2026-05-28T08:53:26.609,multimetro,56.46463529999983,108.0,,56.7317994,2026-05-28T08:37:56.874,2026-05-28T08:53:26.874,607.67,balanza,0.26716410000017277
226,,8.7915e-05,56.71575729999995,2026-05-28T08:37:56.859,2026-05-28T08:53:26.859,multimetro,56.71575729999995,108.0,,56.7317994,2026-05-28T08:37:56.874,2026-05-28T08:53:26.874,607.67,balanza,0.016042100000049686
227,,8.7758e-05,56.96481730000005,2026-05-28T08:37:57.109,2026-05-28T08:53:27.109,multimetro,56.96481730000005,109.0,Error Arduino: HX711 not found.,56.7549489999999,2026-05-28T08:37:56.897,2026-05-28T08:53:26.897,,balanza,-0.20986830000015289
228,,8.8155e-05,57.21462559999986,2026-05-28T08:37:57.358,2026-05-28T08:53:27.358,multimetro,57.21462559999986,109.0,Error Arduino: HX711 not found.,56.7549489999999,2026-05-28T08:37:56.897,2026-05-28T08:53:26.897,,balanza,-0.45967659999996613
229,,8.803e-05,57.46499719999997,2026-05-28T08:37:57.609,2026-05-28T08:53:27.609,multimetro,57.46499719999997,110.0,,57.748472699999866,2026-05-28T08:37:57.893,2026-05-28T08:53:27.893,607.62,balanza,0.28347549999989496
230,,8.7569e-05,57.714573399999836,2026-05-28T08:37:57.858,2026-05-28T08:53:27.858,multimetro,57.714573399999836,110.0,,57.748472699999866,2026-05-28T08:37:57.893,2026-05-28T08:53:27.893,607.62,balanza,0.03389930000003005
231,,8.7423e-05,57.964573799999926,2026-05-28T08:37:58.100,2026-05-28T08:53:28.100,multimetro,57.964573799999926,111.0,Error Arduino: HX711 not found.,57.77168039999992,2026-05-28T08:37:57.914,2026-05-28T08:53:27.914,,balanza,-0.19289340000000266
232,,8.7758e-05,58.21479899999986,2026-05-28T08:37:58.358,2026-05-28T08:53:28.358,multimetro,58.21479899999986,111.0,Error Arduino: HX711 not found.,57.77168039999992,2026-05-28T08:37:57.914,2026-05-28T08:53:27.914,,balanza,-0.4431185999999343
233,,8.7768e-05,58.46559290000005,2026-05-28T08:37:58.609,2026-05-28T08:53:28.609,multimetro,58.46559290000005,112.0,,58.76522950000003,2026-05-28T08:37:58.909,2026-05-28T08:53:28.909,607.58,balanza,0.29963659999998526
234,,8.7768e-05,58.7148694,2026-05-28T08:37:58.851,2026-05-28T08:53:28.851,multimetro,58.7148694,112.0,,58.76522950000003,2026-05-28T08:37:58.909,2026-05-28T08:53:28.909,607.58,balanza,0.050360100000034436
235,,8.7423e-05,58.96459570000002,2026-05-28T08:37:59.109,2026-05-28T08:53:29.109,multimetro,58.96459570000002,114.0,Error Arduino: HX711 not found.,58.80147959999999,2026-05-28T08:37:58.941,2026-05-28T08:53:28.941,,balanza,-0.16311610000002474
236,,8.7789e-05,59.215219499999876,2026-05-28T08:37:59.357,2026-05-28T08:53:29.357,multimetro,59.215219499999876,114.0,Error Arduino: HX711 not found.,58.80147959999999,2026-05-28T08:37:58.941,2026-05-28T08:53:28.941,,balanza,-0.41373989999988225
237,,8.7977e-05,59.46464049999986,2026-05-28T08:37:59.608,2026-05-28T08:53:29.608,multimetro,59.46464049999986,115.0,,59.79504849999989,2026-05-28T08:37:59.938,2026-05-28T08:53:29.938,607.58,balanza,0.330408000000034
238,,8.8061e-05,59.714957499999855,2026-05-28T08:37:59.857,2026-05-28T08:53:29.857,multimetro,59.714957499999855,115.0,,59.79504849999989,2026-05-28T08:37:59.938,2026-05-28T08:53:29.938,607.58,balanza,0.08009100000003855
239,,8.7841e-05,59.96498109999993,2026-05-28T08:38:00.107,2026-05-28T08:53:30.107,multimetro,59.96498109999993,116.0,Error Arduino: HX711 not found.,59.81813659999989,2026-05-28T08:37:59.959,2026-05-28T08:53:29.959,,balanza,-0.1468445000000429
240,,8.7799e-05,60.21489539999993,2026-05-28T08:38:00.359,2026-05-28T08:53:30.359,multimetro,60.21489539999993,116.0,Error Arduino: HX711 not found.,59.81813659999989,2026-05-28T08:37:59.959,2026-05-28T08:53:29.959,,balanza,-0.39675880000004327
241,,8.8449e-05,60.46494800000005,2026-05-28T08:38:00.609,2026-05-28T08:53:30.609,multimetro,60.46494800000005,117.0,,60.81182049999984,2026-05-28T08:38:00.956,2026-05-28T08:53:30.956,607.64,balanza,0.3468724999997903
242,,8.7883e-05,60.71451890000003,2026-05-28T08:38:00.859,2026-05-28T08:53:30.859,multimetro,60.71451890000003,117.0,,60.81182049999984,2026-05-28T08:38:00.956,2026-05-28T08:53:30.956,607.64,balanza,0.0973015999998097
243,,8.7726e-05,60.9650431,2026-05-28T08:38:01.107,2026-05-28T08:53:31.107,multimetro,60.9650431,118.0,Error Arduino: HX711 not found.,60.83486649999986,2026-05-28T08:38:00.979,2026-05-28T08:53:30.979,,balanza,-0.13017660000014075
244,,8.7642e-05,61.214880300000004,2026-05-28T08:38:01.358,2026-05-28T08:53:31.358,multimetro,61.214880300000004,118.0,Error Arduino: HX711 not found.,60.83486649999986,2026-05-28T08:38:00.979,2026-05-28T08:53:30.979,,balanza,-0.3800138000001425
245,,8.7988e-05,61.46501539999986,2026-05-28T08:38:01.601,2026-05-28T08:53:31.601,multimetro,61.46501539999986,119.0,,61.82863529999986,2026-05-28T08:38:01.973,2026-05-28T08:53:31.973,607.56,balanza,0.3636199000000033
246,,8.7925e-05,61.71460839999986,2026-05-28T08:38:01.858,2026-05-28T08:53:31.858,multimetro,61.71460839999986,119.0,,61.82863529999986,2026-05-28T08:38:01.973,2026-05-28T08:53:31.973,607.56,balanza,0.11402689999999893
247,,8.7674e-05,61.964944899999864,2026-05-28T08:38:02.108,2026-05-28T08:53:32.108,multimetro,61.964944899999864,120.0,Error Arduino: HX711 not found.,61.851735499999904,2026-05-28T08:38:01.996,2026-05-28T08:53:31.996,,balanza,-0.11320939999995971
248,,8.7716e-05,62.21452269999986,2026-05-28T08:38:02.359,2026-05-28T08:53:32.359,multimetro,62.21452269999986,120.0,Error Arduino: HX711 not found.,61.851735499999904,2026-05-28T08:38:01.996,2026-05-28T08:53:31.996,,balanza,-0.362787199999957
249,,8.7883e-05,62.464708599999994,2026-05-28T08:38:02.600,2026-05-28T08:53:32.600,multimetro,62.464708599999994,121.0,,62.84548819999986,2026-05-28T08:38:02.984,2026-05-28T08:53:32.984,607.63,balanza,0.3807795999998689
250,,8.8124e-05,62.71465349999994,2026-05-28T08:38:02.857,2026-05-28T08:53:32.857,multimetro,62.71465349999994,121.0,,62.84548819999986,2026-05-28T08:38:02.984,2026-05-28T08:53:32.984,607.63,balanza,0.13083469999992303
251,,8.7705e-05,62.964954499999976,2026-05-28T08:38:03.109,2026-05-28T08:53:33.109,multimetro,62.964954499999976,122.0,Error Arduino: HX711 not found.,62.86857539999983,2026-05-28T08:38:03.004,2026-05-28T08:53:33.004,,balanza,-0.09637910000014926
252,,8.7485e-05,63.214793899999904,2026-05-28T08:38:03.359,2026-05-28T08:53:33.359,multimetro,63.214793899999904,122.0,Error Arduino: HX711 not found.,62.86857539999983,2026-05-28T08:38:03.004,2026-05-28T08:53:33.004,,balanza,-0.34621850000007726
253,,8.7799e-05,63.46473919999994,2026-05-28T08:38:03.609,2026-05-28T08:53:33.609,multimetro,63.46473919999994,123.0,,63.86228310000001,2026-05-28T08:38:03.998,2026-05-28T08:53:33.998,607.55,balanza,0.39754390000007334
254,,8.7977e-05,63.715093499999966,2026-05-28T08:38:03.859,2026-05-28T08:53:33.859,multimetro,63.715093499999966,123.0,,63.86228310000001,2026-05-28T08:38:03.998,2026-05-28T08:53:33.998,607.55,balanza,0.147189600000047
255,,8.7705e-05,63.9654094,2026-05-28T08:38:04.107,2026-05-28T08:53:34.107,multimetro,63.9654094,124.0,Error Arduino: HX711 not found.,63.885374400000046,2026-05-28T08:38:04.028,2026-05-28T08:53:34.028,,balanza,-0.08003499999995256
256,,8.7705e-05,64.2146209,2026-05-28T08:38:04.359,2026-05-28T08:53:34.359,multimetro,64.2146209,124.0,Error Arduino: HX711 not found.,63.885374400000046,2026-05-28T08:38:04.028,2026-05-28T08:53:34.028,,balanza,-0.3292464999999538
257,,8.7852e-05,64.46459259999983,2026-05-28T08:38:04.608,2026-05-28T08:53:34.608,multimetro,64.46459259999983,125.0,,64.87905539999997,2026-05-28T08:38:05.014,2026-05-28T08:53:35.014,607.62,balanza,0.4144628000001376
258,,8.804e-05,64.71459540000001,2026-05-28T08:38:04.859,2026-05-28T08:53:34.859,multimetro,64.71459540000001,125.0,,64.87905539999997,2026-05-28T08:38:05.014,2026-05-28T08:53:35.014,607.62,balanza,0.16445999999996275
259,,8.803e-05,64.96496899999988,2026-05-28T08:38:05.109,2026-05-28T08:53:35.109,multimetro,64.96496899999988,126.0,Error Arduino: HX711 not found.,64.90221150000002,2026-05-28T08:38:05.046,2026-05-28T08:53:35.046,,balanza,-0.06275749999986147
260,,8.7663e-05,65.21490569999992,2026-05-28T08:38:05.352,2026-05-28T08:53:35.352,multimetro,65.21490569999992,126.0,Error Arduino: HX711 not found.,64.90221150000002,2026-05-28T08:38:05.046,2026-05-28T08:53:35.046,,balanza,-0.3126941999998962
261,,8.7548e-05,65.46467370000005,2026-05-28T08:38:05.609,2026-05-28T08:53:35.609,multimetro,65.46467370000005,127.0,,65.89595289999988,2026-05-28T08:38:06.040,2026-05-28T08:53:36.040,607.54,balanza,0.4312791999998353
262,,8.7831e-05,65.7153687,2026-05-28T08:38:05.852,2026-05-28T08:53:35.852,multimetro,65.7153687,127.0,,65.89595289999988,2026-05-28T08:38:06.040,2026-05-28T08:53:36.040,607.54,balanza,0.18058419999988473
263,,8.7695e-05,65.96494050000001,2026-05-28T08:38:06.109,2026-05-28T08:53:36.109,multimetro,65.96494050000001,128.0,Error Arduino: HX711 not found.,65.91929389999996,2026-05-28T08:38:06.060,2026-05-28T08:53:36.060,,balanza,-0.045646600000054605
264,,8.7642e-05,66.21488499999987,2026-05-28T08:38:06.359,2026-05-28T08:53:36.359,multimetro,66.21488499999987,128.0,Error Arduino: HX711 not found.,65.91929389999996,2026-05-28T08:38:06.060,2026-05-28T08:53:36.060,,balanza,-0.2955910999999105
265,,8.7485e-05,66.47767550000003,2026-05-28T08:38:06.620,2026-05-28T08:53:36.620,multimetro,66.47767550000003,129.0,,66.91287790000001,2026-05-28T08:38:07.050,2026-05-28T08:53:37.050,607.61,balanza,0.4352023999999801
266,,8.7915e-05,66.71466659999987,2026-05-28T08:38:06.852,2026-05-28T08:53:36.852,multimetro,66.71466659999987,129.0,,66.91287790000001,2026-05-28T08:38:07.050,2026-05-28T08:53:37.050,607.61,balanza,0.1982113000001391
267,,8.781e-05,66.96492390000003,2026-05-28T08:38:07.101,2026-05-28T08:53:37.101,multimetro,66.96492390000003,130.0,Error Arduino: HX711 not found.,66.93589239999983,2026-05-28T08:38:07.080,2026-05-28T08:53:37.080,,balanza,-0.02903150000020105
268,,8.7464e-05,67.21494480000001,2026-05-28T08:38:07.354,2026-05-28T08:53:37.354,multimetro,67.21494480000001,130.0,Error Arduino: HX711 not found.,66.93589239999983,2026-05-28T08:38:07.080,2026-05-28T08:53:37.080,,balanza,-0.2790524000001824
269,,8.7318e-05,67.4652031999999,2026-05-28T08:38:07.609,2026-05-28T08:53:37.609,multimetro,67.4652031999999,131.0,,67.92958499999986,2026-05-28T08:38:08.073,2026-05-28T08:53:38.073,607.54,balanza,0.46438179999995555
270,,8.7695e-05,67.71477140000002,2026-05-28T08:38:07.859,2026-05-28T08:53:37.859,multimetro,67.71477140000002,131.0,,67.92958499999986,2026-05-28T08:38:08.073,2026-05-28T08:53:38.073,607.54,balanza,0.21481359999984306
271,,8.7695e-05,67.9649394999999,2026-05-28T08:38:08.109,2026-05-28T08:53:38.109,multimetro,67.9649394999999,132.0,Error Arduino: HX711 not found.,67.95265619999986,2026-05-28T08:38:08.097,2026-05-28T08:53:38.097,,balanza,-0.012283300000035524
272,,8.7423e-05,68.21500079999987,2026-05-28T08:38:08.359,2026-05-28T08:53:38.359,multimetro,68.21500079999987,132.0,Error Arduino: HX711 not found.,67.95265619999986,2026-05-28T08:38:08.097,2026-05-28T08:53:38.097,,balanza,-0.2623446000000058
273,,8.7433e-05,68.46463440000002,2026-05-28T08:38:08.600,2026-05-28T08:53:38.600,multimetro,68.46463440000002,133.0,,68.94646599999987,2026-05-28T08:38:09.084,2026-05-28T08:53:39.084,607.56,balanza,0.48183159999985037
274,,8.7433e-05,68.71452780000004,2026-05-28T08:38:08.859,2026-05-28T08:53:38.859,multimetro,68.71452780000004,133.0,,68.94646599999987,2026-05-28T08:38:09.084,2026-05-28T08:53:39.084,607.56,balanza,0.23193819999983134
275,,8.759e-05,68.96471610000003,2026-05-28T08:38:09.100,2026-05-28T08:53:39.100,multimetro,68.96471610000003,134.0,Error Arduino: HX711 not found.,68.96974490000002,2026-05-28T08:38:09.114,2026-05-28T08:53:39.114,,balanza,0.005028799999990952
276,,8.7485e-05,69.21491999999989,2026-05-28T08:38:09.351,2026-05-28T08:53:39.351,multimetro,69.21491999999989,134.0,Error Arduino: HX711 not found.,68.96974490000002,2026-05-28T08:38:09.114,2026-05-28T08:53:39.114,,balanza,-0.24517509999986942
277,,8.7286e-05,69.46487009999987,2026-05-28T08:38:09.607,2026-05-28T08:53:39.607,multimetro,69.46487009999987,134.0,Error Arduino: HX711 not found.,68.96974490000002,2026-05-28T08:38:09.114,2026-05-28T08:53:39.114,,balanza,-0.4951251999998476
278,,8.7433e-05,69.71499089999998,2026-05-28T08:38:09.859,2026-05-28T08:53:39.859,multimetro,69.71499089999998,135.0,,69.9633475999999,2026-05-28T08:38:10.108,2026-05-28T08:53:40.108,607.63,balanza,0.24835669999993115
279,,8.7653e-05,69.96500319999996,2026-05-28T08:38:10.109,2026-05-28T08:53:40.109,multimetro,69.96500319999996,135.0,,69.9633475999999,2026-05-28T08:38:10.108,2026-05-28T08:53:40.108,607.63,balanza,-0.0016556000000491622
280,,8.7548e-05,70.21500590000005,2026-05-28T08:38:10.359,2026-05-28T08:53:40.359,multimetro,70.21500590000005,136.0,Error Arduino: HX711 not found.,69.98659659999998,2026-05-28T08:38:10.124,2026-05-28T08:53:40.124,,balanza,-0.22840930000006665
281,,8.7412e-05,70.46812769999997,2026-05-28T08:38:10.612,2026-05-28T08:53:40.612,multimetro,70.46812769999997,136.0,Error Arduino: HX711 not found.,69.98659659999998,2026-05-28T08:38:10.124,2026-05-28T08:53:40.124,,balanza,-0.4815310999999838
282,,8.7203e-05,70.7150466999999,2026-05-28T08:38:10.859,2026-05-28T08:53:40.859,multimetro,70.7150466999999,137.0,,70.9802975,2026-05-28T08:38:11.124,2026-05-28T08:53:41.124,607.63,balanza,0.2652508000001035
283,,8.7318e-05,70.96497669999985,2026-05-28T08:38:11.101,2026-05-28T08:53:41.101,multimetro,70.96497669999985,137.0,,70.9802975,2026-05-28T08:38:11.124,2026-05-28T08:53:41.124,607.63,balanza,0.015320800000154122
284,,8.7297e-05,71.21511309999983,2026-05-28T08:38:11.359,2026-05-28T08:53:41.359,multimetro,71.21511309999983,138.0,Error Arduino: HX711 not found.,71.00336319999997,2026-05-28T08:38:11.145,2026-05-28T08:53:41.145,,balanza,-0.21174989999985883
285,,8.7339e-05,71.46488120000004,2026-05-28T08:38:11.609,2026-05-28T08:53:41.609,multimetro,71.46488120000004,138.0,Error Arduino: HX711 not found.,71.00336319999997,2026-05-28T08:38:11.145,2026-05-28T08:53:41.145,,balanza,-0.46151800000006915
286,,8.7213e-05,71.71511489999989,2026-05-28T08:38:11.859,2026-05-28T08:53:41.859,multimetro,71.71511489999989,139.0,,71.99707279999984,2026-05-28T08:38:12.134,2026-05-28T08:53:42.134,607.55,balanza,0.28195789999995213
287,,8.7234e-05,71.96490300000005,2026-05-28T08:38:12.109,2026-05-28T08:53:42.109,multimetro,71.96490300000005,139.0,,71.99707279999984,2026-05-28T08:38:12.134,2026-05-28T08:53:42.134,607.55,balanza,0.0321697999997923
288,,8.7391e-05,72.21462989999986,2026-05-28T08:38:12.359,2026-05-28T08:53:42.359,multimetro,72.21462989999986,140.0,Error Arduino: HX711 not found.,72.02013339999985,2026-05-28T08:38:12.164,2026-05-28T08:53:42.164,,balanza,-0.19449650000001384
289,,8.737e-05,72.46485599999983,2026-05-28T08:38:12.609,2026-05-28T08:53:42.609,multimetro,72.46485599999983,140.0,Error Arduino: HX711 not found.,72.02013339999985,2026-05-28T08:38:12.164,2026-05-28T08:53:42.164,,balanza,-0.4447225999999773
290,,8.7265e-05,72.71464409999999,2026-05-28T08:38:12.858,2026-05-28T08:53:42.858,multimetro,72.71464409999999,141.0,,73.01384250000001,2026-05-28T08:38:13.155,2026-05-28T08:53:43.155,607.64,balanza,0.29919840000002296
291,,8.7517e-05,72.96523039999988,2026-05-28T08:38:13.109,2026-05-28T08:53:43.109,multimetro,72.96523039999988,141.0,,73.01384250000001,2026-05-28T08:38:13.155,2026-05-28T08:53:43.155,607.64,balanza,0.04861210000012761
292,,8.7674e-05,73.21490289999997,2026-05-28T08:38:13.359,2026-05-28T08:53:43.359,multimetro,73.21490289999997,142.0,Error Arduino: HX711 not found.,73.03694429999996,2026-05-28T08:38:13.177,2026-05-28T08:53:43.177,,balanza,-0.17795860000001085
293,,8.7548e-05,73.46471909999991,2026-05-28T08:38:13.600,2026-05-28T08:53:43.600,multimetro,73.46471909999991,142.0,Error Arduino: HX711 not found.,73.03694429999996,2026-05-28T08:38:13.177,2026-05-28T08:53:43.177,,balanza,-0.42777479999995194
294,,8.736e-05,73.7151867,2026-05-28T08:38:13.859,2026-05-28T08:53:43.859,multimetro,73.7151867,143.0,,74.03064549999999,2026-05-28T08:38:14.172,2026-05-28T08:53:44.172,607.63,balanza,0.3154587999999876
295,,8.7758e-05,73.96496339999999,2026-05-28T08:38:14.108,2026-05-28T08:53:44.108,multimetro,73.96496339999999,143.0,,74.03064549999999,2026-05-28T08:38:14.172,2026-05-28T08:53:44.172,607.63,balanza,0.06568210000000363
296,,8.7464e-05,74.21462189999988,2026-05-28T08:38:14.359,2026-05-28T08:53:44.359,multimetro,74.21462189999988,144.0,Error Arduino: HX711 not found.,74.05366679999997,2026-05-28T08:38:14.198,2026-05-28T08:53:44.198,,balanza,-0.1609550999999101
297,,8.737e-05,74.46479920000002,2026-05-28T08:38:14.609,2026-05-28T08:53:44.609,multimetro,74.46479920000002,144.0,Error Arduino: HX711 not found.,74.05366679999997,2026-05-28T08:38:14.198,2026-05-28T08:53:44.198,,balanza,-0.41113240000004225
298,,8.7485e-05,74.7154415,2026-05-28T08:38:14.860,2026-05-28T08:53:44.860,multimetro,74.7154415,145.0,,75.0474119999999,2026-05-28T08:38:15.191,2026-05-28T08:53:45.191,607.54,balanza,0.3319704999998976
299,,8.7538e-05,74.96501330000001,2026-05-28T08:38:15.109,2026-05-28T08:53:45.109,multimetro,74.96501330000001,145.0,,75.0474119999999,2026-05-28T08:38:15.191,2026-05-28T08:53:45.191,607.54,balanza,0.08239869999988514
300,,8.7433e-05,75.21499210000002,2026-05-28T08:38:15.359,2026-05-28T08:53:45.359,multimetro,75.21499210000002,146.0,Error Arduino: HX711 not found.,75.07046889999992,2026-05-28T08:38:15.211,2026-05-28T08:53:45.211,,balanza,-0.14452320000009422
301,,8.7224e-05,75.46510089999992,2026-05-28T08:38:15.609,2026-05-28T08:53:45.609,multimetro,75.46510089999992,146.0,Error Arduino: HX711 not found.,75.07046889999992,2026-05-28T08:38:15.211,2026-05-28T08:53:45.211,,balanza,-0.3946320000000014
302,,8.6962e-05,75.71481019999987,2026-05-28T08:38:15.859,2026-05-28T08:53:45.859,multimetro,75.71481019999987,147.0,,76.06415609999999,2026-05-28T08:38:16.200,2026-05-28T08:53:46.200,607.62,balanza,0.34934590000011667
303,,8.7004e-05,75.96468289999984,2026-05-28T08:38:16.100,2026-05-28T08:53:46.100,multimetro,75.96468289999984,147.0,,76.06415609999999,2026-05-28T08:38:16.200,2026-05-28T08:53:46.200,607.62,balanza,0.0994732000001477
304,,8.6909e-05,76.21503239999993,2026-05-28T08:38:16.359,2026-05-28T08:53:46.359,multimetro,76.21503239999993,148.0,Error Arduino: HX711 not found.,76.08754810000005,2026-05-28T08:38:16.230,2026-05-28T08:53:46.230,,balanza,-0.1274842999998782
305,,8.7381e-05,76.46545709999987,2026-05-28T08:38:16.609,2026-05-28T08:53:46.609,multimetro,76.46545709999987,148.0,Error Arduino: HX711 not found.,76.08754810000005,2026-05-28T08:38:16.230,2026-05-28T08:53:46.230,,balanza,-0.37790899999981775
306,,8.693e-05,76.71474109999986,2026-05-28T08:38:16.859,2026-05-28T08:53:46.859,multimetro,76.71474109999986,149.0,,77.08104209999988,2026-05-28T08:38:17.224,2026-05-28T08:53:47.224,607.6,balanza,0.3663010000000213
307,,8.6909e-05,76.96481930000004,2026-05-28T08:38:17.109,2026-05-28T08:53:47.109,multimetro,76.96481930000004,149.0,,77.08104209999988,2026-05-28T08:38:17.224,2026-05-28T08:53:47.224,607.6,balanza,0.1162227999998322
308,,8.6752e-05,77.21481199999994,2026-05-28T08:38:17.350,2026-05-28T08:53:47.350,multimetro,77.21481199999994,150.0,Error Arduino: HX711 not found.,77.10423309999987,2026-05-28T08:38:17.248,2026-05-28T08:53:47.248,,balanza,-0.1105789000000641
309,,8.6742e-05,77.4647539,2026-05-28T08:38:17.608,2026-05-28T08:53:47.608,multimetro,77.4647539,150.0,Error Arduino: HX711 not found.,77.10423309999987,2026-05-28T08:38:17.248,2026-05-28T08:53:47.248,,balanza,-0.3605208000001312
310,,8.7108e-05,77.71489049999991,2026-05-28T08:38:17.859,2026-05-28T08:53:47.859,multimetro,77.71489049999991,151.0,,78.09794889999989,2026-05-28T08:38:18.234,2026-05-28T08:53:48.234,607.59,balanza,0.3830583999999817
311,,8.6836e-05,77.96496090000005,2026-05-28T08:38:18.109,2026-05-28T08:53:48.109,multimetro,77.96496090000005,151.0,,78.09794889999989,2026-05-28T08:38:18.234,2026-05-28T08:53:48.234,607.59,balanza,0.13298799999984112
312,,8.6543e-05,78.21515619999991,2026-05-28T08:38:18.359,2026-05-28T08:53:48.359,multimetro,78.21515619999991,152.0,Error Arduino: HX711 not found.,78.12106289999997,2026-05-28T08:38:18.264,2026-05-28T08:53:48.264,,balanza,-0.09409329999994043
313,,8.6711e-05,78.46482849999984,2026-05-28T08:38:18.609,2026-05-28T08:53:48.609,multimetro,78.46482849999984,152.0,Error Arduino: HX711 not found.,78.12106289999997,2026-05-28T08:38:18.264,2026-05-28T08:53:48.264,,balanza,-0.34376559999986966
314,,8.6868e-05,78.7148181,2026-05-28T08:38:18.859,2026-05-28T08:53:48.859,multimetro,78.7148181,153.0,,79.1147441999999,2026-05-28T08:38:19.257,2026-05-28T08:53:49.257,607.56,balanza,0.39992609999990236
315,,8.7108e-05,78.96497909999994,2026-05-28T08:38:19.109,2026-05-28T08:53:49.109,multimetro,78.96497909999994,153.0,,79.1147441999999,2026-05-28T08:38:19.257,2026-05-28T08:53:49.257,607.56,balanza,0.1497650999999678
316,,8.693e-05,79.21472349999999,2026-05-28T08:38:19.358,2026-05-28T08:53:49.358,multimetro,79.21472349999999,154.0,Error Arduino: HX711 not found.,79.13790199999994,2026-05-28T08:38:19.281,2026-05-28T08:53:49.281,,balanza,-0.07682150000005095
317,,8.6805e-05,79.46499599999993,2026-05-28T08:38:19.609,2026-05-28T08:53:49.609,multimetro,79.46499599999993,154.0,Error Arduino: HX711 not found.,79.13790199999994,2026-05-28T08:38:19.281,2026-05-28T08:53:49.281,,balanza,-0.3270939999999882
318,,8.6899e-05,79.71490229999995,2026-05-28T08:38:19.858,2026-05-28T08:53:49.858,multimetro,79.71490229999995,155.0,,80.13144339999985,2026-05-28T08:38:20.274,2026-05-28T08:53:50.274,607.63,balanza,0.41654109999990396
319,,8.6836e-05,79.96482539999988,2026-05-28T08:38:20.107,2026-05-28T08:53:50.107,multimetro,79.96482539999988,155.0,,80.13144339999985,2026-05-28T08:38:20.274,2026-05-28T08:53:50.274,607.63,balanza,0.1666179999999713
