indice,error,voltaje_V,tiempo_s,fecha_hora_corregida,fecha_hora_pc
0,,9.0501e-05,0.41541319999987536,2026-05-28T08:37:00.551,2026-05-28T08:52:30.551
1,,8.9946e-05,0.6316630999999688,2026-05-28T08:37:00.775,2026-05-28T08:52:30.775
2,,8.9412e-05,0.8468659000000116,2026-05-28T08:37:00.991,2026-05-28T08:52:30.991
3,,8.9946e-05,1.0619891999999709,2026-05-28T08:37:01.206,2026-05-28T08:52:31.206
4,,9.0783e-05,1.2768354999998337,2026-05-28T08:37:01.414,2026-05-28T08:52:31.414
5,,9.0375e-05,1.4918724999999995,2026-05-28T08:37:01.636,2026-05-28T08:52:31.636
6,,8.9537e-05,1.7151745999999548,2026-05-28T08:37:01.853,2026-05-28T08:52:31.853
7,,8.9234e-05,1.9649737999998251,2026-05-28T08:37:02.109,2026-05-28T08:52:32.109
8,,9.0134e-05,2.214608300000009,2026-05-28T08:37:02.351,2026-05-28T08:52:32.351
9,,9.0312e-05,2.465041799999881,2026-05-28T08:37:02.609,2026-05-28T08:52:32.609
10,,8.9611e-05,2.715171099999907,2026-05-28T08:37:02.851,2026-05-28T08:52:32.851
11,,8.8993e-05,2.964835699999867,2026-05-28T08:37:03.109,2026-05-28T08:52:33.109
12,,8.9841e-05,3.2146095999999034,2026-05-28T08:37:03.351,2026-05-28T08:52:33.351
13,,9.0092e-05,3.4648545000000013,2026-05-28T08:37:03.609,2026-05-28T08:52:33.609
14,,9.0302e-05,3.714539299999842,2026-05-28T08:37:03.851,2026-05-28T08:52:33.851
15,,8.8344e-05,3.9646864999999707,2026-05-28T08:37:04.100,2026-05-28T08:52:34.100
16,,9.1066e-05,4.214634799999885,2026-05-28T08:37:04.357,2026-05-28T08:52:34.357
17,,9.0124e-05,4.465208699999948,2026-05-28T08:37:04.601,2026-05-28T08:52:34.601
18,,8.9359e-05,4.715032199999996,2026-05-28T08:37:04.858,2026-05-28T08:52:34.858
19,,8.9412e-05,4.964562399999977,2026-05-28T08:37:05.108,2026-05-28T08:52:35.108
20,,9.0134e-05,5.214927499999931,2026-05-28T08:37:05.358,2026-05-28T08:52:35.358
21,,8.9632e-05,5.4646298000000115,2026-05-28T08:37:05.608,2026-05-28T08:52:35.608
22,,8.982e-05,5.714871700000003,2026-05-28T08:37:05.859,2026-05-28T08:52:35.859
23,,8.9632e-05,5.964722100000017,2026-05-28T08:37:06.108,2026-05-28T08:52:36.108
24,,8.9611e-05,6.214798499999915,2026-05-28T08:37:06.359,2026-05-28T08:52:36.359
25,,9.0291e-05,6.464771199999859,2026-05-28T08:37:06.608,2026-05-28T08:52:36.608
26,,9.0417e-05,6.7148394999999255,2026-05-28T08:37:06.858,2026-05-28T08:52:36.858
27,,8.9883e-05,6.964990999999827,2026-05-28T08:37:07.109,2026-05-28T08:52:37.109
28,,8.9747e-05,7.2147869000000355,2026-05-28T08:37:07.352,2026-05-28T08:52:37.352
29,,8.9946e-05,7.464557199999945,2026-05-28T08:37:07.609,2026-05-28T08:52:37.609
30,,8.9694e-05,7.714716499999895,2026-05-28T08:37:07.859,2026-05-28T08:52:37.859
31,,8.981e-05,7.964635199999975,2026-05-28T08:37:08.109,2026-05-28T08:52:38.109
32,,8.9663e-05,8.214761100000032,2026-05-28T08:37:08.358,2026-05-28T08:52:38.358
33,,8.937e-05,8.464586199999985,2026-05-28T08:37:08.608,2026-05-28T08:52:38.608
34,,8.9349e-05,8.715016200000036,2026-05-28T08:37:08.858,2026-05-28T08:52:38.858
35,,8.9778e-05,8.96472649999987,2026-05-28T08:37:09.108,2026-05-28T08:52:39.108
36,,8.9401e-05,9.214613699999973,2026-05-28T08:37:09.357,2026-05-28T08:52:39.357
37,,8.9831e-05,9.464638599999944,2026-05-28T08:37:09.607,2026-05-28T08:52:39.607
38,,8.9705e-05,9.714590000000044,2026-05-28T08:37:09.859,2026-05-28T08:52:39.859
39,,8.9527e-05,9.965085699999918,2026-05-28T08:37:10.109,2026-05-28T08:52:40.109
40,,8.9318e-05,10.21466220000002,2026-05-28T08:37:10.358,2026-05-28T08:52:40.358
41,,8.9715e-05,10.464759999999842,2026-05-28T08:37:10.609,2026-05-28T08:52:40.609
42,,8.9946e-05,10.714893500000017,2026-05-28T08:37:10.859,2026-05-28T08:52:40.859
43,,8.9056e-05,10.964723699999922,2026-05-28T08:37:11.108,2026-05-28T08:52:41.108
44,,8.9223e-05,11.214752399999952,2026-05-28T08:37:11.359,2026-05-28T08:52:41.359
45,,8.938e-05,11.464929699999857,2026-05-28T08:37:11.609,2026-05-28T08:52:41.609
46,,8.9663e-05,11.715109499999926,2026-05-28T08:37:11.859,2026-05-28T08:52:41.859
47,,8.9286e-05,11.964826299999913,2026-05-28T08:37:12.109,2026-05-28T08:52:42.109
48,,8.8867e-05,12.214723499999991,2026-05-28T08:37:12.359,2026-05-28T08:52:42.359
49,,8.9255e-05,12.464875799999845,2026-05-28T08:37:12.609,2026-05-28T08:52:42.609
50,,8.9569e-05,12.714626199999884,2026-05-28T08:37:12.859,2026-05-28T08:52:42.859
51,,8.9548e-05,12.965103499999941,2026-05-28T08:37:13.109,2026-05-28T08:52:43.109
52,,8.9014e-05,13.214502999999922,2026-05-28T08:37:13.358,2026-05-28T08:52:43.358
53,,8.9119e-05,13.465048600000046,2026-05-28T08:37:13.609,2026-05-28T08:52:43.609
54,,8.9653e-05,13.715149399999973,2026-05-28T08:37:13.859,2026-05-28T08:52:43.859
55,,8.9548e-05,13.964594999999917,2026-05-28T08:37:14.108,2026-05-28T08:52:44.108
56,,8.893e-05,14.214787599999909,2026-05-28T08:37:14.358,2026-05-28T08:52:44.358
57,,8.8951e-05,14.464618199999904,2026-05-28T08:37:14.608,2026-05-28T08:52:44.608
58,,8.9328e-05,14.714766899999859,2026-05-28T08:37:14.859,2026-05-28T08:52:44.859
59,,8.9475e-05,14.964486800000032,2026-05-28T08:37:15.107,2026-05-28T08:52:45.107
60,,8.892e-05,15.214728899999955,2026-05-28T08:37:15.357,2026-05-28T08:52:45.357
61,,8.8606e-05,15.46488290000002,2026-05-28T08:37:15.607,2026-05-28T08:52:45.607
62,,8.9328e-05,15.716220799999974,2026-05-28T08:37:15.857,2026-05-28T08:52:45.857
63,,8.9475e-05,15.965195900000026,2026-05-28T08:37:16.109,2026-05-28T08:52:46.109
64,,8.9297e-05,16.214883699999973,2026-05-28T08:37:16.358,2026-05-28T08:52:46.358
65,,8.8564e-05,16.46458779999989,2026-05-28T08:37:16.605,2026-05-28T08:52:46.605
66,,8.8993e-05,16.71478060000004,2026-05-28T08:37:16.857,2026-05-28T08:52:46.857
67,,8.9946e-05,16.964848399999937,2026-05-28T08:37:17.107,2026-05-28T08:52:47.107
68,,8.981e-05,17.214819599999828,2026-05-28T08:37:17.357,2026-05-28T08:52:47.357
69,,8.8658e-05,17.464635699999917,2026-05-28T08:37:17.608,2026-05-28T08:52:47.608
70,,8.848e-05,17.73384629999987,2026-05-28T08:37:17.878,2026-05-28T08:52:47.878
71,,8.9265e-05,17.965084400000023,2026-05-28T08:37:18.108,2026-05-28T08:52:48.108
72,,8.9255e-05,18.21462489999999,2026-05-28T08:37:18.359,2026-05-28T08:52:48.359
73,,8.8668e-05,18.46505520000005,2026-05-28T08:37:18.609,2026-05-28T08:52:48.609
74,,8.8333e-05,18.7147152,2026-05-28T08:37:18.859,2026-05-28T08:52:48.859
75,,8.9024e-05,18.965059699999983,2026-05-28T08:37:19.109,2026-05-28T08:52:49.109
76,,8.9202e-05,19.214577399999826,2026-05-28T08:37:19.357,2026-05-28T08:52:49.357
77,,8.8784e-05,19.46491919999994,2026-05-28T08:37:19.601,2026-05-28T08:52:49.601
78,,8.8103e-05,19.714668200000006,2026-05-28T08:37:19.857,2026-05-28T08:52:49.857
79,,8.8836e-05,19.9648866,2026-05-28T08:37:20.104,2026-05-28T08:52:50.104
80,,8.9318e-05,20.21451409999986,2026-05-28T08:37:20.357,2026-05-28T08:52:50.357
81,,8.9024e-05,20.464852099999916,2026-05-28T08:37:20.608,2026-05-28T08:52:50.608
82,,8.7998e-05,20.71516039999983,2026-05-28T08:37:20.859,2026-05-28T08:52:50.859
83,,8.804e-05,20.964606399999866,2026-05-28T08:37:21.108,2026-05-28T08:52:51.108
84,,8.9024e-05,21.214790399999856,2026-05-28T08:37:21.358,2026-05-28T08:52:51.358
85,,8.9213e-05,21.464913199999955,2026-05-28T08:37:21.609,2026-05-28T08:52:51.609
86,,8.8302e-05,21.71492739999985,2026-05-28T08:37:21.858,2026-05-28T08:52:51.858
87,,8.7799e-05,21.96481670000003,2026-05-28T08:37:22.109,2026-05-28T08:52:52.109
88,,8.8606e-05,22.214862899999844,2026-05-28T08:37:22.358,2026-05-28T08:52:52.358
89,,8.9014e-05,22.46517289999997,2026-05-28T08:37:22.609,2026-05-28T08:52:52.609
90,,8.8501e-05,22.714962000000014,2026-05-28T08:37:22.859,2026-05-28T08:52:52.859
91,,8.8239e-05,22.964914399999998,2026-05-28T08:37:23.100,2026-05-28T08:52:53.100
92,,8.8752e-05,23.21489120000001,2026-05-28T08:37:23.357,2026-05-28T08:52:53.357
93,,8.8941e-05,23.464699899999914,2026-05-28T08:37:23.601,2026-05-28T08:52:53.601
94,,8.8637e-05,23.714700099999845,2026-05-28T08:37:23.857,2026-05-28T08:52:53.857
95,,8.804e-05,23.965038899999854,2026-05-28T08:37:24.108,2026-05-28T08:52:54.108
96,,8.8637e-05,24.21455939999987,2026-05-28T08:37:24.359,2026-05-28T08:52:54.359
97,,8.9087e-05,24.464651799999956,2026-05-28T08:37:24.607,2026-05-28T08:52:54.607
98,,8.8784e-05,24.715114200000016,2026-05-28T08:37:24.858,2026-05-28T08:52:54.858
99,,8.8312e-05,24.96505819999993,2026-05-28T08:37:25.109,2026-05-28T08:52:55.109
100,,8.8386e-05,25.214811399999917,2026-05-28T08:37:25.359,2026-05-28T08:52:55.359
101,,8.871e-05,25.464770999999928,2026-05-28T08:37:25.608,2026-05-28T08:52:55.608
102,,8.8878e-05,25.714615699999968,2026-05-28T08:37:25.859,2026-05-28T08:52:55.859
103,,8.8396e-05,25.964728799999875,2026-05-28T08:37:26.109,2026-05-28T08:52:56.109
104,,8.8208e-05,26.214662800000042,2026-05-28T08:37:26.359,2026-05-28T08:52:56.359
105,,8.8616e-05,26.464573699999846,2026-05-28T08:37:26.609,2026-05-28T08:52:56.609
106,,8.8857e-05,26.714697299999898,2026-05-28T08:37:26.859,2026-05-28T08:52:56.859
107,,8.8407e-05,26.964643799999976,2026-05-28T08:37:27.109,2026-05-28T08:52:57.109
108,,8.8093e-05,27.215077099999917,2026-05-28T08:37:27.359,2026-05-28T08:52:57.359
109,,8.8522e-05,27.46468619999996,2026-05-28T08:37:27.609,2026-05-28T08:52:57.609
110,,8.8784e-05,27.714745300000004,2026-05-28T08:37:27.859,2026-05-28T08:52:57.859
111,,8.848e-05,27.965047199999844,2026-05-28T08:37:28.109,2026-05-28T08:52:58.109
112,,8.7789e-05,28.21476370000005,2026-05-28T08:37:28.359,2026-05-28T08:52:58.359
113,,8.8082e-05,28.464713299999858,2026-05-28T08:37:28.609,2026-05-28T08:52:58.609
114,,8.8606e-05,28.714757999999847,2026-05-28T08:37:28.859,2026-05-28T08:52:58.859
115,,8.826e-05,28.964685700000018,2026-05-28T08:37:29.109,2026-05-28T08:52:59.109
116,,8.7967e-05,29.21469079999997,2026-05-28T08:37:29.359,2026-05-28T08:52:59.359
117,,8.7873e-05,29.46473459999993,2026-05-28T08:37:29.609,2026-05-28T08:52:59.609
118,,8.8721e-05,29.71514830000001,2026-05-28T08:37:29.859,2026-05-28T08:52:59.859
119,,8.8647e-05,29.964704099999835,2026-05-28T08:37:30.109,2026-05-28T08:53:00.109
120,,8.8627e-05,30.214782600000035,2026-05-28T08:37:30.359,2026-05-28T08:53:00.359
121,,8.8647e-05,30.464752599999883,2026-05-28T08:37:30.607,2026-05-28T08:53:00.607
122,,8.915e-05,30.71455930000002,2026-05-28T08:37:30.857,2026-05-28T08:53:00.857
123,,8.8773e-05,30.964582199999995,2026-05-28T08:37:31.108,2026-05-28T08:53:01.108
124,,8.8742e-05,31.214623599999868,2026-05-28T08:37:31.358,2026-05-28T08:53:01.358
125,,8.8658e-05,31.465203799999927,2026-05-28T08:37:31.609,2026-05-28T08:53:01.609
126,,8.8689e-05,31.71484459999988,2026-05-28T08:37:31.859,2026-05-28T08:53:01.859
127,,8.8941e-05,31.964953700000024,2026-05-28T08:37:32.100,2026-05-28T08:53:02.100
128,,8.8763e-05,32.214953599999944,2026-05-28T08:37:32.357,2026-05-28T08:53:02.357
129,,8.8993e-05,32.4650345,2026-05-28T08:37:32.609,2026-05-28T08:53:02.609
130,,8.8302e-05,32.71471870000005,2026-05-28T08:37:32.859,2026-05-28T08:53:02.859
131,,8.8867e-05,32.9647238,2026-05-28T08:37:33.109,2026-05-28T08:53:03.109
132,,8.9108e-05,33.21489919999999,2026-05-28T08:37:33.359,2026-05-28T08:53:03.359
133,,8.9359e-05,33.464692300000024,2026-05-28T08:37:33.608,2026-05-28T08:53:03.608
134,,8.8857e-05,33.71502369999985,2026-05-28T08:37:33.859,2026-05-28T08:53:03.859
135,,8.8585e-05,33.964753799999926,2026-05-28T08:37:34.109,2026-05-28T08:53:04.109
136,,8.7956e-05,34.21461559999989,2026-05-28T08:37:34.359,2026-05-28T08:53:04.359
137,,8.8375e-05,34.46535559999984,2026-05-28T08:37:34.610,2026-05-28T08:53:04.610
138,,8.8658e-05,34.714630499999885,2026-05-28T08:37:34.858,2026-05-28T08:53:04.858
139,,8.8585e-05,34.964569900000015,2026-05-28T08:37:35.109,2026-05-28T08:53:05.109
140,,8.8846e-05,35.21453029999998,2026-05-28T08:37:35.359,2026-05-28T08:53:05.359
141,,8.9014e-05,35.46460779999984,2026-05-28T08:37:35.608,2026-05-28T08:53:05.608
142,,8.8794e-05,35.714658899999904,2026-05-28T08:37:35.859,2026-05-28T08:53:05.859
143,,8.8616e-05,35.9648623999999,2026-05-28T08:37:36.100,2026-05-28T08:53:06.100
144,,8.9098e-05,36.214756899999884,2026-05-28T08:37:36.357,2026-05-28T08:53:06.357
145,,8.9496e-05,36.46501339999986,2026-05-28T08:37:36.608,2026-05-28T08:53:06.608
146,,8.9726e-05,36.714614699999856,2026-05-28T08:37:36.858,2026-05-28T08:53:06.858
147,,8.9621e-05,36.96542509999995,2026-05-28T08:37:37.110,2026-05-28T08:53:07.110
148,,8.9401e-05,37.214565300000004,2026-05-28T08:37:37.359,2026-05-28T08:53:07.359
149,,8.9799e-05,37.464712599999984,2026-05-28T08:37:37.609,2026-05-28T08:53:07.609
150,,8.9841e-05,37.71461939999995,2026-05-28T08:37:37.858,2026-05-28T08:53:07.858
151,,8.9684e-05,37.96466969999983,2026-05-28T08:37:38.109,2026-05-28T08:53:08.109
152,,8.9527e-05,38.21453029999998,2026-05-28T08:37:38.358,2026-05-28T08:53:08.358
153,,8.9705e-05,38.469378000000006,2026-05-28T08:37:38.613,2026-05-28T08:53:08.613
154,,8.9831e-05,38.715236499999946,2026-05-28T08:37:38.857,2026-05-28T08:53:08.857
155,,8.9684e-05,38.964651799999956,2026-05-28T08:37:39.107,2026-05-28T08:53:09.107
156,,8.9475e-05,39.214823300000035,2026-05-28T08:37:39.359,2026-05-28T08:53:09.359
157,,8.9694e-05,39.46482070000002,2026-05-28T08:37:39.608,2026-05-28T08:53:09.608
158,,9.0009e-05,39.715081199999986,2026-05-28T08:37:39.857,2026-05-28T08:53:09.857
159,,8.9893e-05,39.96485239999993,2026-05-28T08:37:40.109,2026-05-28T08:53:10.109
160,,8.9831e-05,40.21496279999997,2026-05-28T08:37:40.359,2026-05-28T08:53:10.359
161,,8.9893e-05,40.465431699999954,2026-05-28T08:37:40.609,2026-05-28T08:53:10.609
162,,9.0082e-05,40.71479299999987,2026-05-28T08:37:40.851,2026-05-28T08:53:10.851
163,,8.9851e-05,40.964917600000035,2026-05-28T08:37:41.108,2026-05-28T08:53:11.108
164,,8.981e-05,41.21487479999996,2026-05-28T08:37:41.359,2026-05-28T08:53:11.359
165,,8.9862e-05,41.46475859999987,2026-05-28T08:37:41.609,2026-05-28T08:53:11.609
166,,9.0207e-05,41.71493940000005,2026-05-28T08:37:41.857,2026-05-28T08:53:11.857
167,,8.9988e-05,41.965022999999974,2026-05-28T08:37:42.107,2026-05-28T08:53:12.107
168,,8.9674e-05,42.214887599999884,2026-05-28T08:37:42.358,2026-05-28T08:53:12.358
169,,8.9684e-05,42.465124899999864,2026-05-28T08:37:42.609,2026-05-28T08:53:12.609
170,,8.9998e-05,42.7146874,2026-05-28T08:37:42.859,2026-05-28T08:53:12.859
171,,9.004e-05,42.96508589999985,2026-05-28T08:37:43.109,2026-05-28T08:53:13.109
172,,8.9841e-05,43.21510739999985,2026-05-28T08:37:43.359,2026-05-28T08:53:13.359
173,,8.9705e-05,43.46473839999999,2026-05-28T08:37:43.609,2026-05-28T08:53:13.609
174,,8.9653e-05,43.71476269999994,2026-05-28T08:37:43.859,2026-05-28T08:53:13.859
175,,8.9485e-05,43.96507789999987,2026-05-28T08:37:44.109,2026-05-28T08:53:14.109
176,,8.9496e-05,44.21464919999994,2026-05-28T08:37:44.358,2026-05-28T08:53:14.358
177,,8.9318e-05,44.464699799999835,2026-05-28T08:37:44.609,2026-05-28T08:53:14.609
178,,8.9506e-05,44.71464399999991,2026-05-28T08:37:44.858,2026-05-28T08:53:14.858
179,,8.9621e-05,44.965126199999986,2026-05-28T08:37:45.109,2026-05-28T08:53:15.109
180,,8.9433e-05,45.21501179999996,2026-05-28T08:37:45.359,2026-05-28T08:53:15.359
181,,8.914e-05,45.464627199999995,2026-05-28T08:37:45.609,2026-05-28T08:53:15.609
182,,8.9297e-05,45.71457510000005,2026-05-28T08:37:45.858,2026-05-28T08:53:15.858
183,,8.9475e-05,45.96525440000005,2026-05-28T08:37:46.109,2026-05-28T08:53:16.109
184,,8.915e-05,46.21587350000004,2026-05-28T08:37:46.360,2026-05-28T08:53:16.360
185,,8.9098e-05,46.46464059999994,2026-05-28T08:37:46.608,2026-05-28T08:53:16.608
186,,8.915e-05,46.71459289999984,2026-05-28T08:37:46.858,2026-05-28T08:53:16.858
187,,8.9297e-05,46.96500470000001,2026-05-28T08:37:47.109,2026-05-28T08:53:17.109
188,,8.8878e-05,47.214654899999914,2026-05-28T08:37:47.359,2026-05-28T08:53:17.359
189,,8.8899e-05,47.46469079999997,2026-05-28T08:37:47.609,2026-05-28T08:53:17.609
190,,8.9003e-05,47.71513049999999,2026-05-28T08:37:47.859,2026-05-28T08:53:17.859
191,,8.9192e-05,47.964667199999894,2026-05-28T08:37:48.109,2026-05-28T08:53:18.109
192,,8.8993e-05,48.21503209999992,2026-05-28T08:37:48.359,2026-05-28T08:53:18.359
193,,8.8983e-05,48.4648651,2026-05-28T08:37:48.609,2026-05-28T08:53:18.609
194,,8.9024e-05,48.71469359999992,2026-05-28T08:37:48.859,2026-05-28T08:53:18.859
195,,8.9119e-05,48.964814899999965,2026-05-28T08:37:49.109,2026-05-28T08:53:19.109
196,,8.8941e-05,49.21461529999988,2026-05-28T08:37:49.359,2026-05-28T08:53:19.359
197,,8.8825e-05,49.465317799999866,2026-05-28T08:37:49.610,2026-05-28T08:53:19.610
198,,8.8951e-05,49.71454040000003,2026-05-28T08:37:49.859,2026-05-28T08:53:19.859
199,,8.9119e-05,49.96494389999998,2026-05-28T08:37:50.109,2026-05-28T08:53:20.109
200,,8.916e-05,50.214778300000035,2026-05-28T08:37:50.358,2026-05-28T08:53:20.358
201,,8.9098e-05,50.46502529999998,2026-05-28T08:37:50.609,2026-05-28T08:53:20.609
202,,8.9098e-05,50.7371564,2026-05-28T08:37:50.881,2026-05-28T08:53:20.881
203,,8.9014e-05,50.966216799999984,2026-05-28T08:37:51.110,2026-05-28T08:53:21.110
204,,8.8857e-05,51.21476259999986,2026-05-28T08:37:51.359,2026-05-28T08:53:21.359
205,,8.8878e-05,51.465117299999974,2026-05-28T08:37:51.609,2026-05-28T08:53:21.609
206,,8.8836e-05,51.71465009999997,2026-05-28T08:37:51.858,2026-05-28T08:53:21.858
207,,8.8962e-05,51.96522699999991,2026-05-28T08:37:52.109,2026-05-28T08:53:22.109
208,,8.9003e-05,52.214643300000034,2026-05-28T08:37:52.358,2026-05-28T08:53:22.358
209,,8.8585e-05,52.4650744999999,2026-05-28T08:37:52.609,2026-05-28T08:53:22.609
210,,8.849e-05,52.71456399999988,2026-05-28T08:37:52.859,2026-05-28T08:53:22.859
211,,8.8763e-05,52.965006199999834,2026-05-28T08:37:53.107,2026-05-28T08:53:23.107
212,,8.8878e-05,53.21497980000004,2026-05-28T08:37:53.358,2026-05-28T08:53:23.358
213,,8.8616e-05,53.4646659,2026-05-28T08:37:53.599,2026-05-28T08:53:23.599
214,,8.8354e-05,53.714589799999885,2026-05-28T08:37:53.857,2026-05-28T08:53:23.857
215,,8.8668e-05,53.96495159999995,2026-05-28T08:37:54.107,2026-05-28T08:53:24.107
216,,8.8668e-05,54.215100699999994,2026-05-28T08:37:54.359,2026-05-28T08:53:24.359
217,,8.8574e-05,54.46497969999996,2026-05-28T08:37:54.609,2026-05-28T08:53:24.609
218,,8.826e-05,54.714794600000005,2026-05-28T08:37:54.858,2026-05-28T08:53:24.858
219,,8.8428e-05,54.96481399999993,2026-05-28T08:37:55.107,2026-05-28T08:53:25.107
220,,8.8564e-05,55.21504099999993,2026-05-28T08:37:55.357,2026-05-28T08:53:25.357
221,,8.8449e-05,55.464838899999904,2026-05-28T08:37:55.607,2026-05-28T08:53:25.607
222,,8.8239e-05,55.71466099999998,2026-05-28T08:37:55.858,2026-05-28T08:53:25.858
223,,8.8145e-05,55.96494759999996,2026-05-28T08:37:56.109,2026-05-28T08:53:26.109
224,,8.848e-05,56.215088199999855,2026-05-28T08:37:56.359,2026-05-28T08:53:26.359
225,,8.825e-05,56.46463529999983,2026-05-28T08:37:56.609,2026-05-28T08:53:26.609
226,,8.7915e-05,56.71575729999995,2026-05-28T08:37:56.859,2026-05-28T08:53:26.859
227,,8.7758e-05,56.96481730000005,2026-05-28T08:37:57.109,2026-05-28T08:53:27.109
228,,8.8155e-05,57.21462559999986,2026-05-28T08:37:57.358,2026-05-28T08:53:27.358
229,,8.803e-05,57.46499719999997,2026-05-28T08:37:57.609,2026-05-28T08:53:27.609
230,,8.7569e-05,57.714573399999836,2026-05-28T08:37:57.858,2026-05-28T08:53:27.858
231,,8.7423e-05,57.964573799999926,2026-05-28T08:37:58.100,2026-05-28T08:53:28.100
232,,8.7758e-05,58.21479899999986,2026-05-28T08:37:58.358,2026-05-28T08:53:28.358
233,,8.7768e-05,58.46559290000005,2026-05-28T08:37:58.609,2026-05-28T08:53:28.609
234,,8.7768e-05,58.7148694,2026-05-28T08:37:58.851,2026-05-28T08:53:28.851
235,,8.7423e-05,58.96459570000002,2026-05-28T08:37:59.109,2026-05-28T08:53:29.109
236,,8.7789e-05,59.215219499999876,2026-05-28T08:37:59.357,2026-05-28T08:53:29.357
237,,8.7977e-05,59.46464049999986,2026-05-28T08:37:59.608,2026-05-28T08:53:29.608
238,,8.8061e-05,59.714957499999855,2026-05-28T08:37:59.857,2026-05-28T08:53:29.857
239,,8.7841e-05,59.96498109999993,2026-05-28T08:38:00.107,2026-05-28T08:53:30.107
240,,8.7799e-05,60.21489539999993,2026-05-28T08:38:00.359,2026-05-28T08:53:30.359
241,,8.8449e-05,60.46494800000005,2026-05-28T08:38:00.609,2026-05-28T08:53:30.609
242,,8.7883e-05,60.71451890000003,2026-05-28T08:38:00.859,2026-05-28T08:53:30.859
243,,8.7726e-05,60.9650431,2026-05-28T08:38:01.107,2026-05-28T08:53:31.107
244,,8.7642e-05,61.214880300000004,2026-05-28T08:38:01.358,2026-05-28T08:53:31.358
245,,8.7988e-05,61.46501539999986,2026-05-28T08:38:01.601,2026-05-28T08:53:31.601
246,,8.7925e-05,61.71460839999986,2026-05-28T08:38:01.858,2026-05-28T08:53:31.858
247,,8.7674e-05,61.964944899999864,2026-05-28T08:38:02.108,2026-05-28T08:53:32.108
248,,8.7716e-05,62.21452269999986,2026-05-28T08:38:02.359,2026-05-28T08:53:32.359
249,,8.7883e-05,62.464708599999994,2026-05-28T08:38:02.600,2026-05-28T08:53:32.600
250,,8.8124e-05,62.71465349999994,2026-05-28T08:38:02.857,2026-05-28T08:53:32.857
251,,8.7705e-05,62.964954499999976,2026-05-28T08:38:03.109,2026-05-28T08:53:33.109
252,,8.7485e-05,63.214793899999904,2026-05-28T08:38:03.359,2026-05-28T08:53:33.359
253,,8.7799e-05,63.46473919999994,2026-05-28T08:38:03.609,2026-05-28T08:53:33.609
254,,8.7977e-05,63.715093499999966,2026-05-28T08:38:03.859,2026-05-28T08:53:33.859
255,,8.7705e-05,63.9654094,2026-05-28T08:38:04.107,2026-05-28T08:53:34.107
256,,8.7705e-05,64.2146209,2026-05-28T08:38:04.359,2026-05-28T08:53:34.359
257,,8.7852e-05,64.46459259999983,2026-05-28T08:38:04.608,2026-05-28T08:53:34.608
258,,8.804e-05,64.71459540000001,2026-05-28T08:38:04.859,2026-05-28T08:53:34.859
259,,8.803e-05,64.96496899999988,2026-05-28T08:38:05.109,2026-05-28T08:53:35.109
260,,8.7663e-05,65.21490569999992,2026-05-28T08:38:05.352,2026-05-28T08:53:35.352
261,,8.7548e-05,65.46467370000005,2026-05-28T08:38:05.609,2026-05-28T08:53:35.609
262,,8.7831e-05,65.7153687,2026-05-28T08:38:05.852,2026-05-28T08:53:35.852
263,,8.7695e-05,65.96494050000001,2026-05-28T08:38:06.109,2026-05-28T08:53:36.109
264,,8.7642e-05,66.21488499999987,2026-05-28T08:38:06.359,2026-05-28T08:53:36.359
265,,8.7485e-05,66.47767550000003,2026-05-28T08:38:06.620,2026-05-28T08:53:36.620
266,,8.7915e-05,66.71466659999987,2026-05-28T08:38:06.852,2026-05-28T08:53:36.852
267,,8.781e-05,66.96492390000003,2026-05-28T08:38:07.101,2026-05-28T08:53:37.101
268,,8.7464e-05,67.21494480000001,2026-05-28T08:38:07.354,2026-05-28T08:53:37.354
269,,8.7318e-05,67.4652031999999,2026-05-28T08:38:07.609,2026-05-28T08:53:37.609
270,,8.7695e-05,67.71477140000002,2026-05-28T08:38:07.859,2026-05-28T08:53:37.859
271,,8.7695e-05,67.9649394999999,2026-05-28T08:38:08.109,2026-05-28T08:53:38.109
272,,8.7423e-05,68.21500079999987,2026-05-28T08:38:08.359,2026-05-28T08:53:38.359
273,,8.7433e-05,68.46463440000002,2026-05-28T08:38:08.600,2026-05-28T08:53:38.600
274,,8.7433e-05,68.71452780000004,2026-05-28T08:38:08.859,2026-05-28T08:53:38.859
275,,8.759e-05,68.96471610000003,2026-05-28T08:38:09.100,2026-05-28T08:53:39.100
276,,8.7485e-05,69.21491999999989,2026-05-28T08:38:09.351,2026-05-28T08:53:39.351
277,,8.7286e-05,69.46487009999987,2026-05-28T08:38:09.607,2026-05-28T08:53:39.607
278,,8.7433e-05,69.71499089999998,2026-05-28T08:38:09.859,2026-05-28T08:53:39.859
279,,8.7653e-05,69.96500319999996,2026-05-28T08:38:10.109,2026-05-28T08:53:40.109
280,,8.7548e-05,70.21500590000005,2026-05-28T08:38:10.359,2026-05-28T08:53:40.359
281,,8.7412e-05,70.46812769999997,2026-05-28T08:38:10.612,2026-05-28T08:53:40.612
282,,8.7203e-05,70.7150466999999,2026-05-28T08:38:10.859,2026-05-28T08:53:40.859
283,,8.7318e-05,70.96497669999985,2026-05-28T08:38:11.101,2026-05-28T08:53:41.101
284,,8.7297e-05,71.21511309999983,2026-05-28T08:38:11.359,2026-05-28T08:53:41.359
