t,V,T,W
117.25633620000008,-0.005297181,-167.242245786523,-39.55
117.47138880000055,-0.005299799,-167.36753311682196,-40.33
117.68654170000082,-0.005302479,-167.49591671141775,-40.33
117.90158660000088,-0.005306918,-167.7088527666644,-40.28
118.11667169999964,-0.005309724,-167.84364140074914,-40.28
118.33182289999968,-0.005313011,-168.00171993686854,-39.26
118.54682180000054,-0.0053181,-168.24685526848376,-39.26
118.76191760000074,-0.005321785,-168.42466158247805,-39.26
118.9767963000013,-0.00532546,-168.60223871709053,-40.21
119.19196160000138,-0.005329889,-168.81658729672824,-40.21
119.4072199000002,-0.005334998,-169.06430705930362,-38.31
119.6223157000004,-0.00533616,-169.12071821867383,-38.31
119.83724220000111,-0.005339636,-169.2896203019108,-40.85
120.05240530000084,-0.00534263,-169.43528731120742,-40.85
120.26750549999996,-0.00534685,-169.64089618987134,-39.67
120.4827710999998,-0.00535088,-169.83756974984772,-39.67
120.69781710000098,-0.00535265,-169.92404980557026,-39.67
120.91290620000107,-0.005352587,-169.92097065316017,-40.14
121.12807310000062,-0.005355718,-170.07409351956457,-40.14
121.34315480000078,-0.00535822,-170.19659296088267,-39.1
121.5582599999998,-0.005359822,-170.2750924786753,-39.1
121.77334700000029,-0.005364355,-170.49748818681667,-40.84
121.9885559000013,-0.00536826,-170.68939988898043,-40.84
122.20380240000122,-0.005372113,-170.87905397373464,-40.84
122.41902690000096,-0.005378112,-171.17493216048163,-41.46
122.63400250000086,-0.005379547,-171.24581568880754,-41.46
122.84930760000134,-0.005382269,-171.38038669411247,-41.36
123.06432180000049,-0.005385891,-171.55968565900736,-41.36
123.2793915000002,-0.005390132,-171.76996733122579,-39.98
123.49453350000113,-0.005393262,-171.92539900170078,-39.98
123.709684200001,-0.005395806,-172.05187948060382,-39.98
123.92487450000044,-0.005400308,-172.2760346797234,-41.38
124.13982360000044,-0.005406998,-172.6099109600817,-41.38
124.35504800000126,-0.005413699,-172.94527897327004,-41.63
124.570100500001,-0.005417709,-173.14642413126631,-41.63
124.78522490000069,-0.005419761,-173.24948677423131,-42.43
125.00048600000082,-0.005424106,-173.46801388140128,-42.43
125.21587890000046,-0.005428713,-173.70016163590614,-42.43
125.43131259999971,-0.005432231,-173.87774367841376,-40.47
125.64639180000086,-0.005434283,-173.98144902394714,-40.47
