t,V,T,W
167.84390600000006,-0.005877143,-199.0415591646339,-50.98
168.3684272999999,-0.005877311,-199.05231984097662,-51.31
168.8928421999999,-0.005877311,-199.05231984097662,-50.93
169.4459866999996,-0.005877363,-199.05565076336828,-51.18
169.9674785999996,-0.005877447,-199.061031720716,-50.98
170.49156239999957,-0.00587752,-199.06570826623945,-51.1
171.01589019999938,-0.005877426,-199.0596864539819,-50.89
171.54001659999994,-0.005877551,-199.06769426330388,-50.93
172.0641487999992,-0.005877667,-199.0751260894013,-51.09
172.58823869999924,-0.005877468,-199.06237700571654,-51.06
173.11242390000007,-0.005877562,-199.06839898150903,-50.98
173.6366097,-0.005877719,-199.0784577786246,-50.94
174.16064879999976,-0.005877991,-199.09588690213806,-51.15
174.68479819999993,-0.005877782,-199.08249439836337,-51.06
175.20907309999984,-0.005877834,-199.08582633538606,-51.0
175.73317169999973,-0.005878054,-199.09992423210218,-50.96
176.25757489999978,-0.005878023,-199.0979375888598,-51.1
176.78166489999967,-0.005878064,-199.10056509325946,-51.0
177.30573860000004,-0.005878012,-199.09723266051125,-50.9
177.83010259999992,-0.005877792,-199.08313514678088,-51.06
178.35409720000007,-0.005878043,-199.0992192896172,-50.93
178.8782609,-0.005878023,-199.0979375888598,-50.97
179.40235829999983,-0.005877981,-199.09524607124266,-50.97
179.92668579999918,-0.005878148,-199.1059484906601,-51.12
180.4510904999997,-0.005878043,-199.0992192896172,-51.09
180.97532539999972,-0.005878389,-199.1213953380555,-51.04
181.4996526999994,-0.005878305,-199.11601110119082,-51.07
182.0239103999993,-0.005878399,-199.12203633812842,-51.02
182.5482560999999,-0.005878274,-199.11402413532122,-51.1
183.0722928999994,-0.005878295,-199.1153701401043,-50.96
183.59633719999965,-0.005878682,-199.1401783600754,-50.94
184.12068159999944,-0.005878473,-199.1267798675844,-50.89
184.6448727999996,-0.005878221,-199.11062715695294,-50.98
185.16919419999977,-0.005878399,-199.12203633812842,-50.9
185.6933224999993,-0.00587864,-199.1374856945473,-51.02
186.2173860999992,-0.005878577,-199.1334468334907,-50.96
186.7415853999992,-0.005878525,-199.13011329444905,-51.03
187.2660111999994,-0.005878567,-199.1328057595779,-51.03
187.7902529999992,-0.005878358,-199.11940826418868,-51.02
188.3143532999993,-0.005878441,-199.1247285837286,-50.97
188.8387172999992,-0.005878441,-199.1247285837286,-50.93
189.36287439999975,-0.005878515,-199.12947224210941,-50.9
189.88712869999927,-0.005878693,-199.14088359409484,-50.9
190.41133489999996,-0.005878577,-199.1334468334907,-50.9
